f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,class
0.960951,0.789609,0.592965,0.391699,0.19665,0.00767764,-0.175908,-0.349673,-0.512905,-0.720664,-0.937154,-1.14743,-1.35325,-1.5522,-1.74107,-1.87725,-1.7978,-1.59418,-1.48516,-1.26458,-1.04405,-0.826794,-0.60988,-0.392002,-0.187021,-0.106278,0.04919,0.0455287,-0.0273682,0.14314,0.126482,0.0609739,-0.019504,-0.10238,-0.203326,-0.326001,-0.444235,-0.56861,-0.677265,-0.770838,-0.843577,-0.877352,-0.902337,-0.947312,-0.923846,-0.87063,-0.635528,-0.458008,-0.278876,-0.0862782,0.0896636,0.277008,0.476861,0.656125,0.839436,0.957112,1.00051,1.20399,1.40569,1.59896,1.79679,1.98314,2.1758,2.36326,2.55065,2.60662,2.37069,2.14482,1.92686,1.7097,1.49344,1.28172,1.07407,0.958772,0.940347,0.768837,0.566086,0.368099,0.172791,-0.0204423,-0.210644,-0.395851,-0.579227,-0.752156,-0.796155,-0.844813,-0.801209,-0.774777,-0.735716,-0.671664,-0.583222,-0.46384,-0.355902,-0.228466,-0.114429,-0.043069,0.013205,0.0366801,-0.104414,-0.0424196,-0.131653,-0.24021,-0.392087,-0.584843,-0.77782,-0.968954,-1.15863,-1.34877,-1.5373,-1.71919,-1.74821,-1.63152,-1.50552,-1.35258,-1.18981,-1.02007,-0.829439,-0.624364,-0.434408,-0.270979,-0.0932532,0.0901881,0.274964,0.444589,0.662493,0.843141,0.828747,0.744785,0.670688,0.613539,0.578784,0.771286,0.920483,1.06371,1.1814,0.979094,0.76906,0.562868,0.567347,0.635715,0.701997,0.791807,0.88711,0.960161,5
2.79972,2.58272,2.3656,2.14818,1.92999,1.71201,1.49428,1.27523,1.05624,0.837347,0.618548,0.399867,0.349037,0.348132,0.174451,-0.0377573,-0.248851,-0.464449,-0.646707,-0.835681,-1.02673,-1.21159,-1.355,-1.38886,-1.36706,-1.17513,-1.1726,-1.20449,-1.16043,-1.01097,-0.81395,-0.613595,-0.395789,-0.167734,0.04199,0.167484,0.214416,0.180081,0.164464,0.0672801,-0.15915,-0.373718,-0.586152,-0.795858,-0.975368,-1.13649,-1.28398,-1.42734,-1.26814,-1.07401,-0.828077,-0.648951,-0.38565,-0.102523,0.191621,0.463555,0.663399,0.776548,0.698444,0.562821,0.426793,0.31853,0.247847,0.454522,0.669127,0.794529,0.620744,0.404045,0.187742,-0.0280819,-0.248088,-0.291273,-0.296453,-0.411883,-0.351217,-0.282658,-0.322968,-0.0824429,0.180448,0.410118,0.63972,0.762534,0.623416,0.416338,0.355477,0.466419,0.58466,0.674692,0.58963,0.398545,0.113827,-0.18225,-0.48915,-0.670614,-0.926105,-1.14787,-1.31955,-1.33143,-1.1918,-1.02645,-0.852049,-0.670516,-0.4598,-0.246313,-0.0344128,0.0962571,0.123301,0.147082,0.0753972,-0.0341592,-0.270631,-0.506306,-0.726038,-0.908797,-1.06913,-1.19461,-1.16382,-1.09189,-1.2346,-1.37037,-1.36714,-1.29418,-1.11357,-0.925822,-0.732581,-0.548134,-0.357448,-0.146597,0.0654364,0.27392,0.347996,0.314906,0.490482,0.707667,0.92669,1.14579,1.36362,1.5817,1.8,2.01766,2.23568,2.45369,2.67222,2.79934,7
1.29689,1.10699,1.05551,0.998051,0.800338,0.605096,0.496242,0.546792,0.592741,0.665416,0.748154,0.824798,0.790458,0.614302,0.374332,0.165189,-0.0418489,-0.260405,-0.441196,-0.639609,-0.83215,-1.02313,-1.21003,-1.39464,-1.57412,-1.7455,-1.87406,-1.785,-1.62205,-1.43053,-1.24455,-1.05537,-0.863985,-0.667929,-0.476911,-0.277609,-0.19578,-0.053637,0.00739737,-0.0767081,0.0495633,0.115695,0.0534488,-0.0118709,-0.0889062,-0.183062,-0.304092,-0.441441,-0.578126,-0.708712,-0.796656,-0.867629,-0.922389,-0.951051,-0.935655,-0.850042,-0.65151,-0.4781,-0.301576,-0.122579,0.0639456,0.235893,0.415396,0.600984,0.779192,0.915515,0.926395,1.09167,1.28567,1.47758,1.66767,1.85811,2.04888,2.2369,2.42753,2.55181,2.35698,2.16122,1.96673,1.77301,1.58008,1.38741,1.19534,1.0034,0.926944,0.889779,0.715144,0.534643,0.352771,0.169567,-0.00941226,-0.184841,-0.356944,-0.53115,-0.7084,-0.813019,-0.847139,-0.809516,-0.786695,-0.725155,-0.628745,-0.513565,-0.395064,-0.281317,-0.22415,-0.167774,-0.128835,-0.174374,-0.236857,-0.175412,-0.304418,-0.397713,-0.543119,-0.729396,-0.919079,-1.10764,-1.29462,-1.47929,-1.65283,-1.76414,-1.67898,-1.55833,-1.40999,-1.24829,-1.07583,-0.895836,-0.708462,-0.529216,-0.3593,-0.166135,0.0189515,0.201946,0.404836,0.590833,0.661527,0.608359,0.552151,0.520103,0.500842,0.622068,0.814895,1.00006,1.20099,1.29997,5
2.68902,2.49783,2.28907,2.08153,1.87423,1.66761,1.46131,1.25536,1.04979,0.84471,0.640997,0.447694,0.267156,0.0991026,-0.0789651,-0.267827,-0.460402,-0.65113,-0.83253,-1.0178,-1.19981,-1.37783,-1.52349,-1.56903,-1.59226,-1.58127,-1.5341,-1.45226,-1.33259,-1.19361,-1.04213,-0.890507,-0.694251,-0.484144,-0.262622,-0.052519,0.0954093,0.1605,0.21551,0.299655,0.288132,0.138841,-0.0187854,-0.160104,-0.299081,-0.428988,-0.555918,-0.662753,-0.76651,-0.854877,-0.704571,-0.481433,-0.208024,0.0659235,0.342951,0.552072,0.714737,0.860602,0.821423,0.768259,0.724682,0.710029,0.686689,0.67351,0.540742,0.330001,0.11023,-0.146672,-0.336449,-0.559574,-0.485857,-0.480415,-0.648633,-0.461765,-0.505116,-0.451613,-0.490471,-0.292812,-0.0709984,0.150268,0.350182,0.553898,0.614622,0.635208,0.630894,0.656702,0.680604,0.719624,0.693228,0.544338,0.344936,0.106177,-0.120025,-0.271086,-0.388418,-0.523325,-0.66787,-0.570177,-0.460476,-0.328481,-0.188702,-0.0511801,0.0915659,0.169302,0.0571486,0.00694178,-0.0944028,-0.242909,-0.444877,-0.629816,-0.7993,-0.969035,-1.12383,-1.24025,-1.35739,-1.44954,-1.50017,-1.5407,-1.55165,-1.51788,-1.45816,-1.29366,-1.12348,-0.948627,-0.780059,-0.59751,-0.412278,-0.23329,-0.0593118,0.0968494,0.254026,0.413977,0.582663,0.777148,0.976523,1.17655,1.37714,1.57824,1.7798,1.97922,2.18171,2.38235,2.58172,2.69154,6
2.45812,2.34399,2.16635,1.98421,1.79727,1.61559,1.42894,1.24064,1.0506,0.864292,0.672567,0.480875,0.289224,0.09762,-0.0939254,-0.24972,-0.42003,-0.487826,-0.643164,-0.824964,-1.00576,-1.13,-1.24188,-1.33892,-1.41446,-1.47677,-1.50082,-1.51582,-1.40282,-1.28453,-1.09009,-1.1132,-1.20324,-1.27725,-1.35022,-1.38594,-1.28127,-1.25953,-1.15408,-1.03538,-0.905703,-0.766975,-0.620786,-0.468418,-0.310943,-0.149211,0.01609,0.181112,0.315418,0.440842,0.593237,0.688013,0.649919,0.515834,0.38318,0.265946,0.145322,0.0369037,-0.073982,-0.176108,-0.251622,-0.333035,-0.402722,-0.44252,-0.468831,-0.313651,-0.117648,0.0801821,0.277036,0.474801,0.669733,0.875011,0.953548,1.02452,1.22162,1.38649,1.58244,1.59394,1.42395,1.24324,1.05297,0.889229,0.699272,0.488307,0.320077,0.13093,-0.0423476,-0.230253,-0.400811,-0.461213,-0.426544,-0.363424,-0.288252,-0.21061,-0.117213,-0.0112293,0.106528,0.226053,0.35537,0.486826,0.551775,0.477825,0.333312,0.216887,0.0677248,-0.120111,-0.323675,-0.510588,-0.668058,-0.837822,-0.977628,-1.11175,-1.2131,-1.24665,-1.17898,-1.09011,-0.988931,-0.955581,-1.11818,-1.24441,-1.31029,-1.27554,-1.20496,-1.10577,-0.986911,-0.824397,-0.644162,-0.463218,-0.405767,-0.254028,-0.0629395,0.126795,0.316796,0.509428,0.700133,0.893335,1.0871,1.28119,1.47556,1.67351,1.8707,2.06867,2.27076,2.45359,1
2.71099,2.49385,2.28227,2.07239,1.86555,1.65397,1.44867,1.24618,1.03869,0.835959,0.631174,0.427505,0.223094,0.02029,-0.0952189,0.00527868,-0.00455842,-0.199347,-0.381659,-0.560415,-0.72603,-0.887785,-1.03316,-1.16386,-1.27718,-1.37561,-1.45569,-1.52899,-1.5105,-1.50132,-1.4595,-1.40991,-1.29842,-1.20566,-1.07351,-0.935201,-0.764984,-0.59783,-0.432636,-0.243874,-0.0564162,0.136587,0.31833,0.490795,0.631961,0.714167,0.761333,0.707103,0.688409,0.678029,0.558004,0.42839,0.271209,0.136557,0.00862465,-0.111813,-0.283735,-0.321718,-0.290415,-0.139295,0.0583867,0.256752,0.43615,0.641084,0.664334,0.527601,0.34096,0.132639,-0.0722217,-0.2685,-0.456799,-0.509307,-0.462515,-0.269685,-0.211936,-0.398934,-0.52984,-0.464273,-0.385508,-0.191782,0.0180005,0.227678,0.435118,0.64906,0.743853,0.57185,0.390611,0.199708,0.00435687,-0.0470536,0.0730013,0.201148,0.305536,0.321479,0.217233,0.21403,0.296259,0.239841,0.141652,-0.00664321,-0.175442,-0.339649,-0.498491,-0.651065,-0.796327,-0.932982,-1.05962,-1.17458,-1.27601,-1.36203,-1.43064,-1.48721,-1.50895,-1.51625,-1.50184,-1.42767,-1.37362,-1.30118,-1.21207,-1.11214,-1.00543,-0.876374,-0.726998,-0.590872,-0.436986,-0.267591,-0.0853903,-0.0300942,-0.050635,0.022366,0.217456,0.41877,0.615087,0.817041,1.01672,1.22149,1.41467,1.61154,1.79596,1.99413,2.19249,2.38504,2.57641,2.71651,3
2.62123,2.37434,2.12841,1.88371,1.63863,1.39544,1.15856,0.960789,0.761234,0.586389,0.441414,0.284585,0.151103,0.141987,0.000701847,-0.23828,-0.475554,-0.721229,-0.9549,-1.14554,-1.29473,-1.40749,-1.46102,-1.44415,-1.21778,-1.17952,-1.27784,-1.34947,-1.28897,-1.15139,-0.971664,-0.772781,-0.683654,-0.631629,-0.392234,-0.156877,-0.123711,0.0360044,0.144372,0.211887,0.321951,0.426974,0.544949,0.568847,0.37336,0.161126,0.0399549,0.179639,0.0525628,-0.151818,-0.384805,-0.528282,-0.655989,-0.765606,-0.854771,-0.805965,-0.580851,-0.351966,-0.12563,0.124542,0.380134,0.63053,0.885023,1.10769,1.33818,1.57973,1.81016,1.68735,1.42498,1.17265,0.909466,0.652788,0.392939,0.19023,0.224247,0.0553474,-0.185629,-0.425742,-0.601177,-0.60314,-0.811541,-0.768128,-0.661588,-0.520051,-0.391873,-0.228377,-0.062526,0.161333,0.37619,0.481421,0.341614,0.505716,0.685271,0.866072,0.755397,0.617429,0.508267,0.394063,0.327433,0.200566,0.0053909,0.0155889,-0.212429,-0.471142,-0.59781,-0.443682,-0.561854,-0.705026,-0.884876,-1.06349,-1.25859,-1.40934,-1.36669,-1.29501,-1.21538,-1.14519,-1.27689,-1.47229,-1.61631,-1.60249,-1.56068,-1.48121,-1.32859,-1.1662,-0.957445,-0.757229,-0.554864,-0.317965,-0.0728754,0.124794,0.102754,0.106203,0.277929,0.500289,0.665309,0.860209,1.04965,1.19888,1.44586,1.6925,1.93936,2.18558,2.43293,2.62129,2
2.83985,2.61761,2.39596,2.17473,1.95263,1.73146,1.50974,1.2882,1.06573,0.844513,0.622232,0.400032,0.389575,0.391052,0.20638,-0.0101877,-0.221415,-0.440263,-0.615278,-0.810272,-1.00663,-1.18918,-1.32607,-1.36906,-1.3385,-1.15643,-1.14754,-1.19798,-1.17112,-1.02867,-0.852069,-0.673358,-0.459665,-0.213754,0.0139636,0.118936,0.171339,0.153877,0.124535,0.0190804,-0.202017,-0.420187,-0.638245,-0.837853,-1.02164,-1.18563,-1.33723,-1.38075,-1.20048,-0.996155,-0.717825,-0.532119,-0.241071,0.0686747,0.351517,0.566872,0.670618,0.584681,0.456573,0.323368,0.210002,0.250668,0.45819,0.673945,0.879289,0.771048,0.554911,0.329775,0.107959,-0.110086,-0.338472,-0.360919,-0.341301,-0.444848,-0.483291,-0.33525,-0.349497,-0.276946,-0.0381556,0.191319,0.423836,0.651898,0.820958,0.674441,0.479582,0.264757,0.31778,0.429561,0.565701,0.533834,0.36032,0.0920237,-0.200057,-0.501615,-0.71606,-0.956861,-1.1683,-1.34456,-1.32796,-1.17132,-1.00311,-0.835401,-0.63901,-0.425771,-0.208326,-0.00245352,0.0642409,0.105059,0.103669,0.0374864,-0.139362,-0.366141,-0.567968,-0.769728,-0.965047,-1.11921,-1.1743,-1.11952,-1.07766,-1.3106,-1.34603,-1.3181,-1.15271,-0.967532,-0.773814,-0.58147,-0.394972,-0.177984,0.0351827,0.253883,0.395649,0.369714,0.489897,0.709584,0.931317,1.15317,1.37513,1.59578,1.81668,2.03668,2.25712,2.47739,2.69724,2.83996,7
2.67572,2.46438,2.25545,2.04808,1.84111,1.63458,1.42861,1.22284,1.01729,0.812465,0.608382,0.439309,0.256084,0.0860278,-0.0948503,-0.283357,-0.474872,-0.622372,-0.808184,-0.990964,-1.17009,-1.34666,-1.53344,-1.57648,-1.6246,-1.58383,-1.56776,-1.48285,-1.39523,-1.26699,-1.11328,-0.938257,-0.745582,-0.538312,-0.321543,-0.12042,0.0175375,0.0874966,0.141287,0.20494,0.240482,0.083612,-0.0672005,-0.210541,-0.345784,-0.487199,-0.604197,-0.70985,-0.809966,-0.876314,-0.728299,-0.461435,-0.192991,0.0760418,0.318005,0.527905,0.705742,0.845441,0.787677,0.742389,0.71254,0.693332,0.660049,0.66203,0.572033,0.440517,0.228331,0.0153207,-0.219278,-0.411445,-0.531206,-0.50615,-0.570277,-0.482702,-0.647421,-0.472562,-0.503441,-0.27166,-0.0629249,0.178085,0.383913,0.564567,0.613804,0.620816,0.637981,0.664851,0.686063,0.717633,0.75912,0.600094,0.414218,0.199251,-0.0714061,-0.260433,-0.357821,-0.483805,-0.606018,-0.5743,-0.451023,-0.317846,-0.177096,-0.0370989,0.108579,0.14529,0.114383,0.0438478,-0.0685325,-0.237636,-0.428748,-0.610799,-0.80896,-0.963856,-1.11168,-1.23809,-1.34442,-1.42788,-1.48604,-1.53738,-1.5455,-1.5127,-1.42262,-1.27522,-1.10531,-0.91761,-0.752259,-0.570552,-0.386127,-0.210294,-0.0347417,0.113967,0.271399,0.430206,0.603362,0.800047,0.997642,1.20043,1.39924,1.60153,1.8024,2.00068,2.20034,2.40181,2.59956,2.67842,6
2.5562,2.39154,2.19493,1.99985,1.80521,1.61106,1.41742,1.22404,1.03095,0.838201,0.646484,0.454732,0.266147,0.0924761,-0.0687261,-0.220236,-0.38292,-0.556827,-0.727826,-0.902184,-1.07355,-1.23371,-1.39483,-1.5546,-1.70129,-1.76496,-1.76047,-1.70876,-1.63249,-1.53522,-1.40102,-1.24085,-1.06523,-0.892028,-0.687708,-0.472997,-0.249827,-0.0197747,0.1415,0.217209,0.281947,0.338241,0.383124,0.283213,0.151039,0.0257254,-0.0957821,-0.212779,-0.325809,-0.417466,-0.498254,-0.510682,-0.345762,-0.108694,0.133497,0.404536,0.591108,0.745709,0.810884,0.78344,0.748047,0.716592,0.689183,0.665324,0.650723,0.496589,0.303213,0.100884,-0.101944,-0.272296,-0.174245,-0.28307,-0.26626,-0.326131,-0.190905,-0.282419,-0.13324,0.061033,0.261545,0.456314,0.600661,0.61753,0.632091,0.644087,0.665409,0.695902,0.719348,0.648765,0.495492,0.298008,0.0415215,-0.110656,-0.279936,-0.435267,-0.481586,-0.397427,-0.292892,-0.187244,-0.0698659,0.0546947,0.175039,0.210484,0.158732,0.106562,-0.0334854,-0.186034,-0.375594,-0.576236,-0.769329,-0.935112,-1.10581,-1.24867,-1.38595,-1.49714,-1.59806,-1.65621,-1.70271,-1.704,-1.63905,-1.48657,-1.33938,-1.18581,-1.02698,-0.863789,-0.696943,-0.535491,-0.370478,-0.224286,-0.0912438,0.0487177,0.19784,0.362008,0.547865,0.734458,0.924858,1.11247,1.30061,1.48921,1.67822,1.86637,2.05515,2.24329,2.43022,2.55753,6
2.44789,2.25693,2.06567,1.87435,1.68318,1.49217,1.30135,1.11073,0.940352,0.748787,0.558801,0.36581,0.174416,-0.0150707,-0.208116,-0.392463,-0.476481,-0.62351,-0.803649,-0.981168,-1.1135,-1.23683,-1.33507,-1.40115,-1.44037,-1.45323,-1.33702,-1.20653,-1.03388,-1.0435,-1.12819,-1.21701,-1.2886,-1.31801,-1.22532,-1.21298,-1.09293,-0.939311,-0.78962,-0.628433,-0.457973,-0.276496,-0.0849481,0.110803,0.241687,0.362162,0.510464,0.640405,0.72397,0.618209,0.475681,0.338153,0.221136,0.0962031,-0.0215413,-0.114441,-0.21445,-0.304431,-0.383305,-0.450063,-0.503719,-0.429394,-0.245269,-0.0608833,0.126831,0.313855,0.501549,0.691494,0.856448,0.905041,1.0228,1.21696,1.41185,1.60368,1.65156,1.45856,1.26763,1.08155,0.893719,0.700761,0.507814,0.32072,0.133104,-0.0511496,-0.239634,-0.423275,-0.528169,-0.48856,-0.453197,-0.385739,-0.306042,-0.215155,-0.120717,-0.0188252,0.100124,0.224043,0.346121,0.469036,0.462426,0.328268,0.1989,0.0766616,-0.115929,-0.299051,-0.470998,-0.634506,-0.787659,-0.92818,-1.07331,-1.19379,-1.26395,-1.30344,-1.22498,-1.13777,-1.03551,-0.951396,-1.09913,-1.25121,-1.37991,-1.36038,-1.30947,-1.23873,-1.13877,-1.01315,-0.853268,-0.677866,-0.50076,-0.447335,-0.278394,-0.0914132,0.0988595,0.286941,0.477718,0.668624,0.859641,1.04891,1.24018,1.42993,1.61734,1.80787,1.99767,2.18869,2.37865,2.44774,1
2.80097,2.60156,2.39147,2.18193,1.96777,1.75338,1.54132,1.32171,1.10606,0.886493,0.670588,0.451541,0.305065,0.338534,0.18198,-0.0268041,-0.241852,-0.448369,-0.636179,-0.8189,-1.01571,-1.19722,-1.37097,-1.43022,-1.442,-1.41218,-1.22117,-1.22433,-1.23073,-1.20683,-1.06252,-0.895566,-0.710612,-0.511435,-0.301017,-0.0816671,0.0938945,0.217869,0.245476,0.214787,0.19645,0.0315071,-0.186625,-0.409956,-0.630777,-0.833696,-1.00199,-1.15653,-1.3056,-1.31102,-1.12593,-0.918884,-0.664359,-0.537554,-0.29209,-0.0385525,0.215461,0.46985,0.691734,0.822654,0.863028,0.723031,0.591913,0.451509,0.32164,0.203517,0.379205,0.594277,0.798879,0.691254,0.474279,0.257149,0.0402481,-0.17612,-0.228001,-0.291836,-0.417011,-0.255402,-0.242535,-0.110696,0.139513,0.312415,0.576204,0.784928,0.737929,0.525586,0.470796,0.580963,0.619443,0.511246,0.261207,-0.0154653,-0.291706,-0.558039,-0.725047,-0.949503,-1.16328,-1.36224,-1.25652,-1.10566,-0.943229,-0.771585,-0.576654,-0.378569,-0.1709,0.0139363,0.0687636,0.0948046,0.0636519,0.00368395,-0.158677,-0.372331,-0.573674,-0.763045,-0.934417,-1.08168,-1.19775,-1.16245,-1.19862,-1.32099,-1.3399,-1.29827,-1.12782,-0.945565,-0.754693,-0.567025,-0.376772,-0.16757,0.0426824,0.250344,0.341859,0.282491,0.422886,0.639668,0.857309,1.07413,1.29181,1.51051,1.72978,1.95009,2.17108,2.39337,2.61997,2.79804,7
2.54508,2.27773,2.01691,1.75669,1.4964,1.23974,0.983093,0.724547,0.46743,0.210672,-0.0463471,-0.0731681,-0.124966,-0.368058,-0.59699,-0.815175,-1.01225,-1.19475,-1.3554,-1.47778,-1.58027,-1.42291,-1.23312,-1.02769,-0.817819,-0.584744,-0.356574,-0.117454,0.124739,0.372218,0.61978,0.871822,1.12393,1.33252,1.59041,1.63081,1.47518,1.2306,0.976824,0.723435,0.470506,0.21814,-0.0335345,-0.284339,-0.534038,-0.7823,-1.02865,-1.27237,-1.51239,-1.74695,-1.97312,-1.99253,-1.73736,-1.40834,-1.062,-0.715572,-0.385608,-0.0390263,0.272072,0.480042,0.4969,0.3573,0.183254,0.0207212,-0.128482,-0.296644,-0.237909,0.0112664,0.256458,0.487787,0.313052,0.0517177,-0.205405,-0.458785,-0.475592,-0.28783,-0.24157,-0.442401,-0.354806,-0.180691,0.0911183,0.362216,0.617593,0.477707,0.259499,0.0382109,0.186268,0.357725,0.508992,0.464824,0.220296,-0.0680664,-0.371237,-0.67366,-0.984987,-1.28113,-1.53686,-1.71328,-1.66165,-1.42138,-1.17693,-0.9296,-0.680213,-0.429313,-0.177266,0.0756684,0.329306,0.577529,0.83242,1.08766,1.3289,1.28734,1.20003,0.952886,0.690641,0.431277,0.175816,-0.0750746,-0.320133,-0.55916,-0.791281,-1.00039,-1.20108,-1.15244,-1.07032,-0.977667,-0.841787,-0.685513,-0.518522,-0.336301,-0.116579,0.00404472,-0.070412,0.104232,0.353609,0.603953,0.855087,1.11148,1.36357,1.61614,1.86138,2.10812,2.35318,2.54746,4
2.55704,2.3231,2.06908,1.81546,1.56226,1.30914,1.09241,0.959912,0.770684,0.586427,0.388214,0.228026,0.0951862,0.0814266,0.0912623,-0.0902124,-0.33697,-0.584703,-0.802902,-0.988034,-1.21695,-1.38459,-1.51663,-1.61322,-1.62157,-1.53901,-1.37377,-1.11891,-1.1516,-1.237,-1.31587,-1.36562,-1.23866,-1.04063,-0.857296,-0.673561,-0.544956,-0.636544,-0.435002,-0.183962,0.0396371,-0.00379438,0.193539,0.312041,0.422719,0.50492,0.642239,0.751177,0.896395,0.853698,0.638866,0.620436,0.446952,0.294293,0.0834576,-0.118442,-0.290257,-0.45653,-0.609624,-0.72724,-0.845908,-0.903772,-0.687119,-0.676635,-0.449558,-0.207458,0.0339974,0.12054,0.236777,0.491179,0.745834,0.999918,1.25604,1.51167,1.7647,1.88006,1.63653,1.37975,1.1276,0.876433,0.644239,0.389802,0.14558,-0.0575201,-0.285849,-0.525832,-0.751079,-0.945208,-0.862019,-0.766066,-0.650543,-0.507672,-0.350181,-0.121399,0.0747975,0.105312,0.094141,0.288333,0.451114,0.574084,0.452388,0.342103,0.236457,0.167798,0.0714458,-0.114374,-0.160577,-0.422154,-0.654542,-0.5881,-0.690288,-0.847573,-1.04602,-1.2027,-1.336,-1.31486,-1.22832,-1.13562,-1.25967,-1.48293,-1.48781,-1.42281,-1.31452,-1.17581,-0.964042,-0.718853,-0.465216,-0.220456,0.0255667,0.114435,0.106275,0.204923,0.351638,0.479532,0.656906,0.830865,1.01969,1.19228,1.43822,1.68878,1.93543,2.18308,2.40681,2.55809,2
2.54399,2.28004,2.0185,1.75834,1.49892,1.23943,0.980857,0.743915,0.484907,0.226196,-0.0334382,-0.241501,-0.163462,-0.322394,-0.557942,-0.771445,-0.969411,-1.14729,-1.31363,-1.43681,-1.52198,-1.49913,-1.29607,-1.08619,-0.862821,-0.629376,-0.388234,-0.138939,0.111798,0.367238,0.624059,0.883351,1.14431,1.39132,1.51122,1.52749,1.27658,1.02165,0.767485,0.508724,0.255915,0.0042225,-0.252628,-0.501742,-0.748673,-1.00117,-1.24228,-1.47813,-1.71831,-1.9506,-1.83802,-1.5876,-1.253,-0.917626,-0.582129,-0.246549,0.0890874,0.409885,0.639734,0.651572,0.510531,0.320832,0.161436,-0.00455102,-0.149281,-0.226759,-0.112607,0.140366,0.384866,0.292283,0.0281316,-0.228302,-0.370462,-0.295621,-0.0850884,-0.194749,-0.363389,-0.253559,-0.0436352,0.232439,0.514496,0.388006,0.153232,0.160432,0.339653,0.509291,0.612499,0.49488,0.232585,-0.0718363,-0.392164,-0.712217,-1.03188,-1.35096,-1.58462,-1.76638,-1.66762,-1.42741,-1.18221,-0.934192,-0.690612,-0.437235,-0.182586,0.0730438,0.323166,0.57459,0.832587,1.08563,1.33944,1.39105,1.26323,1.05905,0.793721,0.531527,0.271601,0.0154992,-0.237621,-0.48309,-0.724336,-0.957972,-1.17353,-1.32041,-1.25742,-1.1799,-1.07017,-0.931489,-0.759642,-0.581792,-0.388356,-0.156383,-0.112593,-0.303809,-0.0935367,0.161526,0.413637,0.673562,0.903079,1.16069,1.41232,1.66526,1.83481,2.08845,2.34111,2.54521,4
