f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,class
1.6632,-0.0814159,-1.97333,-3.20956,-4.20289,-3.83521,-2.62655,-1.8722,-1.74084,-0.708495,-0.0630547,-0.107556,-0.0939263,-0.104988,-0.104616,-0.220923,-0.166443,-0.265724,-0.169324,-0.243525,-0.387357,-0.289728,-0.241381,-0.41844,-0.459723,-0.5493,-0.57391,-0.727936,-0.890129,-0.818374,-0.947348,-0.894104,-1.01647,-1.0409,-1.07315,-1.10131,-1.1056,-1.09959,-1.01404,-0.900697,-0.823189,-0.851341,-0.874753,-0.6508,-0.609409,-0.479582,-0.300787,-0.330879,-0.149559,-0.121015,-0.183976,-0.0261552,0.101671,0.152081,0.135745,0.174209,0.133023,0.26928,0.200114,0.193931,0.268132,0.21299,0.354153,0.310612,0.259948,0.30224,0.443191,0.392193,0.525729,0.498268,0.575323,0.669383,0.620955,0.618542,0.589123,0.697669,0.680709,0.729941,0.620925,0.628026,0.692466,0.677584,0.623938,0.525778,0.653675,0.439249,0.554326,0.531733,0.428817,0.504959,0.524531,0.381371,0.318305,0.434573,0.377495,0.353065,0.385258,0.304669,0.354048,0.482947,0.962879,1.10172,1.18249,1.28333,1.50085,1.70821,2.17916,2.2687,1.98193,1.85823,1.71095,1.58183,1.12118,0.722897,0.240611,-0.359658,-0.392639,-0.494067,-0.471804,-0.469473,-0.564348,-0.602896,-0.71037,-0.569509,-0.586816,-0.590869,-0.544013,-0.599597,-0.552724,-0.597714,-0.455016,-0.187241,0.392061,0.450228,1.0062,1.09224,1.30306,1.1501,0.790442,1.3309,1
1.51047,-0.267296,-2.22597,-3.35071,-4.31055,-3.9069,-2.5965,-1.80036,-1.67405,-0.856722,-0.243714,-0.354691,-0.433384,-0.394167,-0.295377,-0.227155,-0.260883,-0.324925,-0.366473,-0.442846,-0.398123,-0.49717,-0.490686,-0.539914,-0.419944,-0.689164,-0.564626,-0.684865,-0.721283,-0.617022,-0.766856,-0.728179,-0.854088,-0.850662,-0.931248,-0.944667,-0.915328,-0.982379,-0.991113,-0.975209,-0.888181,-0.821347,-0.806867,-0.632735,-0.601619,-0.467111,-0.29295,-0.299873,-0.037507,-0.058157,-0.0696145,-0.0507376,0.0586556,0.0542558,0.0507889,0.0631332,0.0547423,0.112756,0.0267171,0.17256,0.106318,0.0993692,0.238009,0.159938,0.288243,0.366999,0.341685,0.548241,0.39463,0.55553,0.530192,0.569133,0.542707,0.618933,0.55356,0.530803,0.59036,0.575769,0.547859,0.587323,0.560568,0.527912,0.496751,0.509094,0.54619,0.520473,0.497129,0.4822,0.386223,0.440297,0.365004,0.409899,0.373159,0.311586,0.240612,0.170779,0.335603,0.329454,0.316067,0.367413,0.566732,0.766238,1.04833,1.16322,1.25906,1.52857,1.8879,2.02431,2.03264,1.94089,1.76583,1.50346,1.18404,0.86618,0.550674,-0.10797,-0.263862,-0.320988,-0.388338,-0.408498,-0.377879,-0.263424,-0.4348,-0.429174,-0.371948,-0.370305,-0.360488,-0.317007,-0.311769,-0.39615,-0.350167,-0.188676,0.443063,0.924243,1.07021,1.75943,2.19811,2.10217,1.22812,0.733822,1
-0.0322454,-0.54505,-0.82234,-1.60508,-1.80577,-2.00807,-2.23397,-2.19146,-2.05807,-1.88085,-1.59808,-1.07347,-0.606018,-0.400628,-0.30974,-0.275993,-0.161904,0.108505,0.309775,0.412529,0.538148,0.542474,0.427851,0.378159,0.361887,0.379763,0.453751,0.548392,0.677942,0.668256,0.413161,0.227673,0.279824,0.358984,0.403983,0.430352,0.408674,0.420498,0.421072,0.321618,0.229715,0.206557,0.225945,0.340689,0.449564,0.404966,0.309569,0.242391,0.178651,0.185016,0.339816,0.512984,0.472341,0.243356,0.0822506,0.0418231,0.0432921,0.160403,0.264502,0.211027,0.220299,0.317353,0.313672,0.310887,0.384983,0.367848,0.298494,0.317536,0.326967,0.298846,0.367417,0.478948,0.511408,0.498407,0.491306,0.500735,0.493609,0.538747,0.631488,0.578497,0.534157,0.639514,0.67505,0.59782,0.488343,0.396883,0.421723,0.510012,0.554611,0.596301,0.571404,0.458379,0.447349,0.509657,0.530815,0.513224,0.465464,0.496372,0.606591,0.666037,0.629193,0.545531,0.545439,0.609648,0.597779,0.572613,0.604594,0.570853,0.488615,0.488936,0.519364,0.551298,0.611663,0.614272,0.550329,0.48757,0.415174,0.398974,0.534648,0.664424,0.634546,0.566138,0.479913,0.291077,0.102511,0.0183474,0.0430362,0.0382876,-0.168029,-0.443471,-0.906425,-1.62138,-2.32909,-3.04989,-3.62041,-4.21048,-4.04379,-3.05181,-2.80687,-0.879666,2
-0.0033769,-0.279265,-0.230519,-0.635978,-0.894795,-1.02311,-1.24374,-1.45837,-1.6779,-1.78453,-1.7645,-1.68328,-1.4631,-1.1012,-0.653032,-0.314665,-0.243033,-0.191558,0.00759934,0.17112,0.268395,0.38437,0.426551,0.385931,0.38823,0.422394,0.423338,0.433593,0.456109,0.4392,0.436557,0.465429,0.428283,0.374331,0.417015,0.456174,0.422586,0.406048,0.408811,0.42824,0.465361,0.444828,0.421534,0.484248,0.543222,0.520643,0.470841,0.43935,0.423816,0.425856,0.437005,0.427084,0.422897,0.472384,0.498477,0.438334,0.38337,0.376899,0.3975,0.441676,0.448205,0.436243,0.445568,0.405433,0.37639,0.39297,0.344956,0.32018,0.414548,0.46104,0.437233,0.521334,0.617189,0.564985,0.509621,0.511037,0.473667,0.492457,0.597371,0.618463,0.56622,0.566084,0.569773,0.543635,0.564618,0.603786,0.636208,0.704233,0.742954,0.713023,0.680973,0.660553,0.642685,0.649425,0.611628,0.530828,0.577739,0.66312,0.620544,0.620374,0.688189,0.672055,0.647911,0.645246,0.617433,0.635241,0.654327,0.577254,0.525277,0.574583,0.582107,0.55663,0.534904,0.433433,0.399663,0.465147,0.445621,0.408291,0.361216,0.235168,0.148365,0.0199236,-0.235596,-0.39503,-0.423073,-0.526491,-0.742215,-1.00107,-1.3114,-1.70893,-2.15597,-2.64051,-3.21838,-3.65163,-3.8812,-3.92467,-3.16439,-2.22837,-1.83754,-0.378489,2
0.195989,-0.222258,-0.754773,-1.41561,-1.77585,-2.16233,-2.46749,-2.33138,-1.99348,-1.61171,-1.04673,-0.564311,-0.446325,-0.438638,-0.159667,0.194235,0.324414,0.242546,0.243225,0.262023,0.221724,0.210138,0.307669,0.24314,0.205256,0.210584,0.240825,0.245584,0.21957,0.299723,0.224709,0.188662,0.229923,0.211864,0.210529,0.163812,0.179114,0.166824,0.16347,0.163023,0.171801,0.119472,0.115763,0.166266,0.0812581,0.0968279,0.13157,0.120081,0.12525,0.0787877,0.082758,0.0491072,0.051442,0.0357457,0.0351447,0.0225977,0.0155576,0.0616408,0.116222,0.0369736,0.0482479,0.119682,0.223056,0.243201,0.199922,0.281914,0.271754,0.327942,0.410538,0.403792,0.40514,0.45164,0.456292,0.425994,0.447212,0.523969,0.480953,0.538636,0.500627,0.464349,0.541045,0.499917,0.511713,0.516864,0.517676,0.477813,0.493159,0.54949,0.502138,0.518492,0.498128,0.550627,0.48548,0.514104,0.570331,0.517704,0.491908,0.533238,0.573597,0.602144,0.656227,0.668251,0.672598,0.610063,0.651497,0.710822,0.741079,0.772931,0.767164,0.729473,0.72177,0.695049,0.764386,0.7457,0.753435,0.785516,0.693588,0.637799,0.466023,0.418519,0.510121,0.499482,0.467861,0.376165,0.314001,0.265209,0.344465,0.584163,0.67477,0.476778,-0.162438,-0.93503,-1.65434,-2.43424,-3.47217,-4.28078,-4.62944,-3.79419,-2.85147,-1.74352,2
0.894867,-0.00382216,-0.751052,-1.39654,-1.73784,-2.11302,-2.21321,-2.20335,-2.02419,-1.59146,-1.0499,-0.577891,-0.313137,-0.200844,-0.183799,0.0165251,0.509212,0.777511,0.750675,0.78843,0.771375,0.732574,0.679859,0.621836,0.604693,0.5813,0.659982,0.634134,0.635589,0.760506,0.76912,0.73457,0.721089,0.750402,0.626128,0.516893,0.545542,0.505888,0.525893,0.491861,0.528366,0.622828,0.58039,0.548242,0.507705,0.51205,0.409065,0.310381,0.36845,0.38137,0.3342,0.181305,0.20183,0.293317,0.279459,0.299584,0.214744,0.184565,0.131977,0.0577788,0.0180448,-0.0718024,0.00553555,0.066041,0.0423629,0.0552546,-0.0051269,-0.0519863,-0.0152071,-0.00941312,0.0209426,0.0927549,0.000736591,-0.0719865,0.0703266,0.091355,0.0283427,0.174605,0.286798,0.277828,0.315374,0.316023,0.366378,0.446131,0.411051,0.424614,0.483125,0.454401,0.467745,0.56969,0.548441,0.528782,0.638754,0.643548,0.622315,0.62276,0.575848,0.566401,0.566354,0.578091,0.613008,0.63279,0.594563,0.615617,0.724453,0.712305,0.670865,0.712784,0.661671,0.582933,0.585688,0.610134,0.693068,0.688442,0.613385,0.602093,0.421223,0.16604,0.143475,0.196327,0.16141,0.127531,-0.0186727,-0.238653,-0.370697,-0.592901,-0.634116,-0.440827,-0.51807,-0.702439,-0.899746,-1.44152,-1.86161,-2.32138,-2.88488,-3.53025,-4.41251,-3.90333,-3.56711,-1.53634,2
1.25006,0.7608,0.0429246,-0.627974,-0.963454,-1.26134,-1.65244,-1.88843,-1.93522,-1.80843,-1.38096,-0.91523,-0.687939,-0.55233,-0.467629,-0.277816,0.197585,0.48463,0.463809,0.445586,0.447012,0.465437,0.435659,0.390521,0.459952,0.47768,0.402405,0.411688,0.486643,0.498266,0.417475,0.404326,0.38359,0.364855,0.407141,0.401819,0.4363,0.446046,0.382495,0.396455,0.355826,0.320534,0.316995,0.265186,0.363878,0.257113,0.206046,0.284451,0.255479,0.295789,0.185548,0.197926,0.242426,0.149584,0.195855,0.174248,0.104934,0.16806,0.0875443,0.00722957,0.0291555,-0.0185861,-0.0135081,0.0413163,-0.00371116,-0.0775571,0.00796168,0.0295142,-0.0322202,0.00792044,-0.0010958,-0.00925238,0.0428136,0.0266354,0.0958472,0.186469,0.193497,0.232171,0.216152,0.218744,0.273838,0.368473,0.398357,0.386725,0.465437,0.50378,0.551916,0.602258,0.61544,0.533297,0.468931,0.571467,0.616577,0.610194,0.619502,0.614483,0.653203,0.677162,0.656291,0.673036,0.686255,0.645727,0.591556,0.60973,0.661802,0.656291,0.655184,0.658688,0.662957,0.695573,0.692266,0.680798,0.741116,0.801603,0.796759,0.766061,0.760747,0.684145,0.581693,0.529055,0.421442,0.3491,0.314709,0.232524,0.133485,-0.0302321,-0.170744,-0.332063,-0.650256,-0.744442,-0.695282,-0.979223,-1.35397,-1.95205,-2.64039,-3.00028,-3.81249,-3.97336,-5.22195,-3.66179,2
-1.13529,-1.64956,-1.94726,-2.22,-2.23113,-2.09225,-1.72932,-1.2901,-0.94189,-0.823125,-0.732409,-0.521803,-0.311128,-0.213808,-0.213174,-0.242649,-0.226923,-0.26305,-0.289277,-0.252227,-0.1913,-0.192043,-0.2596,-0.234471,-0.274374,-0.295295,-0.229247,-0.26377,-0.262546,-0.243241,-0.262589,-0.282812,-0.316254,-0.246617,-0.30437,-0.310124,-0.276184,-0.324867,-0.306183,-0.284485,-0.266845,-0.296566,-0.267586,-0.24843,-0.260963,-0.259384,-0.240194,-0.202236,-0.221385,-0.265995,-0.257458,-0.180407,-0.160057,-0.16236,-0.138759,-0.159284,-0.138803,-0.0783886,-0.0821525,-0.0384294,-0.07633,-0.157947,-0.0798712,-0.0859008,-0.0929296,-0.0881931,-0.0833497,-0.0892896,-0.0543626,-0.046406,-0.046918,-0.0857504,-0.133404,-0.102972,-0.0806004,-0.0460576,-0.0727575,-0.0785231,-0.118626,-0.0870844,-0.038294,-0.120456,-0.1291,-0.0821576,-0.0573122,-0.0226239,-0.0120125,-0.0387707,-0.0417667,0.00964114,0.0833504,0.0799112,0.0796503,0.0772081,0.0685228,0.0880219,0.118159,0.144166,0.154468,0.116151,0.0630575,0.11557,0.126729,0.176768,0.147729,0.176508,0.187689,0.260082,0.312474,0.440014,0.546898,0.636037,0.734098,0.863739,1.01936,1.2276,1.41655,1.55277,1.73273,1.93713,2.16428,2.31792,2.49596,2.69853,2.94185,3.01225,2.81731,2.528,2.31948,1.83562,1.0895,0.577825,0.211513,-0.0495275,-0.295663,-0.941365,-1.71855,-2.30043,-2.67855,-2.85653,2
-0.332391,-1.18337,-1.97149,-2.90358,-3.26164,-3.33716,-2.92888,-2.29387,-1.68891,-1.27122,-0.995321,-0.873138,-0.702632,-0.242164,0.210145,0.343047,0.268869,0.276014,0.346492,0.322919,0.321445,0.335345,0.327344,0.385853,0.325055,0.35885,0.376864,0.264349,0.293612,0.259097,0.254057,0.238266,0.294588,0.25034,0.150226,0.231011,0.156043,0.214905,0.25575,0.181067,0.156142,0.0736891,0.0640774,0.0514308,0.0319336,0.0705149,0.0474342,0.05092,-0.0235982,-0.14459,-0.0348557,-0.0435162,-0.122035,-0.128507,-0.181705,-0.178637,-0.102857,-0.0709556,-0.164575,-0.173092,-0.126413,-0.113833,-0.0504315,-0.0611232,-0.0730816,0.0157703,-0.00556857,0.00842316,0.0817224,0.118014,0.231011,0.273545,0.284363,0.316655,0.359424,0.382553,0.434316,0.502279,0.46486,0.48777,0.508175,0.518483,0.584828,0.583014,0.606613,0.668427,0.629812,0.590849,0.63353,0.643187,0.601825,0.62748,0.689755,0.648661,0.622565,0.679185,0.684479,0.669761,0.669213,0.647906,0.687828,0.746417,0.747149,0.729662,0.762052,0.794414,0.771479,0.862905,0.98926,0.900295,0.909327,0.981633,0.940481,1.01682,0.99817,0.974652,0.854977,0.705816,0.710211,0.669213,0.709421,0.629711,0.46404,0.385693,0.278781,0.235784,0.356212,0.573839,0.696533,0.475781,-0.0542648,-0.665603,-1.3203,-2.0226,-2.72359,-3.42055,-3.7437,-2.9587,-2.305,-0.815265,2
0.390991,-0.940113,-2.06475,-2.78253,-2.97112,-3.00825,-2.90032,-2.63376,-2.19913,-1.55585,-1.06863,-0.815512,-0.681402,-0.608023,-0.279743,0.142719,0.354016,0.405821,0.34412,0.315341,0.370404,0.371843,0.397865,0.415754,0.373853,0.376369,0.368882,0.387532,0.43711,0.395284,0.425376,0.44425,0.38415,0.413776,0.380849,0.325914,0.353686,0.32495,0.28077,0.293065,0.329232,0.357002,0.268877,0.190918,0.241861,0.296716,0.233691,0.126657,0.134557,0.167772,0.134241,0.0133706,0.0563177,0.186095,0.0607919,-0.0224016,-0.0144926,-0.0193001,-0.0300637,-0.0921711,-0.123666,-0.125612,-0.104565,-0.103847,-0.0994115,-0.137832,-0.111558,-0.0393914,-0.117916,-0.0490354,0.0149157,-0.0286598,0.0442985,0.104945,0.12265,0.145983,0.233206,0.279212,0.271946,0.348373,0.432163,0.452913,0.463655,0.498314,0.533638,0.599744,0.63836,0.618096,0.620835,0.598211,0.628592,0.714031,0.774122,0.779784,0.707042,0.692461,0.714429,0.745248,0.834539,0.834255,0.78213,0.833226,0.866367,0.864352,0.864054,0.868908,0.85958,0.785515,0.814192,0.944054,0.963032,0.949486,0.971198,0.967499,0.96936,0.940329,0.88169,0.736774,0.604676,0.549194,0.576267,0.665594,0.53798,0.397584,0.245099,0.0608072,-0.0538773,-0.0689446,0.0698396,-0.113066,-0.357855,-0.772283,-1.29817,-1.83412,-2.60562,-3.14127,-3.71778,-3.22532,-2.46959,-0.900608,2
0.876443,1.03848,0.843145,0.213812,-0.357191,-0.788671,-0.869036,-1.15853,-1.45016,-1.60987,-1.52048,-1.19964,-0.883986,-0.62113,-0.448211,-0.360688,-0.259811,0.0526824,0.352238,0.494646,0.550754,0.473288,0.448177,0.48089,0.447066,0.443644,0.451736,0.410335,0.415694,0.451609,0.467466,0.483646,0.450148,0.408741,0.420552,0.45409,0.491878,0.460674,0.399405,0.411067,0.405802,0.352506,0.377298,0.4348,0.390076,0.31191,0.305651,0.290263,0.262672,0.300507,0.293119,0.2294,0.245514,0.268205,0.26151,0.234613,0.166121,0.160631,0.218377,0.271747,0.184896,0.127859,0.146721,0.146923,0.206374,0.144326,0.163337,0.210613,0.15175,0.172594,0.166121,0.162458,0.17622,0.144052,0.18205,0.26468,0.257001,0.242913,0.29115,0.335042,0.353068,0.407743,0.408769,0.427229,0.473288,0.417731,0.480082,0.530679,0.501578,0.522322,0.559769,0.626871,0.618611,0.559515,0.555091,0.592642,0.642219,0.642457,0.626871,0.661254,0.667904,0.675109,0.681064,0.63134,0.65662,0.665266,0.635754,0.724787,0.645191,0.593061,0.662452,0.66977,0.703662,0.638207,0.633351,0.649744,0.603458,0.506459,0.333723,0.281309,0.303862,0.26749,0.185967,0.00212194,-0.260075,-0.434043,-0.678586,-0.976557,-1.06121,-1.27026,-1.56423,-1.91148,-2.36081,-2.84795,-3.35462,-3.71375,-4.33563,-3.96534,-3.81935,-2.09426,2
-2.48115,-3.01372,-2.94979,-2.88858,-2.65238,-2.08744,-1.39146,-0.950082,-0.775777,-0.641964,-0.337735,0.0477247,0.20122,0.201891,0.128595,0.123571,0.173968,0.0813619,0.188996,0.207594,0.120684,0.154144,0.202503,0.16678,0.167757,0.173812,0.103164,0.10722,0.158565,0.0879648,0.068763,0.12183,0.120948,0.112082,0.0810994,0.0554898,0.0201408,0.0415338,0.0328843,0.0235876,0.0350191,0.0234425,0.0634931,-0.0302969,0.00191957,-0.0239605,-0.0425551,-0.0131072,-0.0032883,-0.0549209,-0.0829766,-0.0705493,-0.0588482,0.00239456,0.0194222,-0.0264056,-0.00243737,0.0352838,0.0594773,0.122162,0.11045,0.109558,0.14588,0.223636,0.229409,0.302437,0.328475,0.314312,0.374715,0.377301,0.417055,0.39352,0.448076,0.434638,0.445381,0.520619,0.472836,0.478359,0.462284,0.506778,0.56583,0.501554,0.512375,0.560076,0.543343,0.531533,0.59554,0.52067,0.617373,0.629495,0.681996,0.628099,0.67159,0.729906,0.665869,0.691068,0.720607,0.819291,0.762875,0.805977,0.820237,0.840068,0.807784,0.803034,0.83202,0.869376,0.862891,0.884232,0.931452,0.868726,0.85497,0.867663,0.784949,0.74767,0.808959,0.785499,0.855498,0.770576,0.741091,0.68809,0.497701,0.367505,0.317156,0.371101,0.354012,0.147805,0.0516439,-0.213387,-0.260542,-0.123403,-0.106976,-0.188573,-0.674077,-1.28602,-1.9021,-2.75385,-3.87444,-4.29676,-3.52426,-2.43717,2
-0.593954,-1.01779,-1.41522,-1.89542,-2.15692,-2.63658,-2.94159,-2.8964,-2.73702,-2.43848,-1.96115,-1.4708,-1.14855,-1.05893,-1.00025,-0.748069,-0.559758,-0.536681,-0.425106,-0.290415,-0.199908,-0.0939358,-0.0686747,-0.106993,-0.126322,-0.203914,-0.336498,-0.384779,-0.278588,-0.113761,-0.0406121,-0.051664,-0.104154,-0.186562,-0.130046,0.0134832,0.0121089,-0.0345132,-0.0925473,-0.163473,-0.132313,-0.0546417,-0.0167577,0.0112289,0.0794946,0.079179,0.0229972,0.0497469,0.0717537,0.0551338,0.0985326,0.157329,0.125667,0.0792288,0.117449,0.146498,0.153271,0.225188,0.322689,0.357961,0.337618,0.323076,0.310558,0.307115,0.345058,0.35046,0.312461,0.361406,0.463495,0.520507,0.462458,0.348081,0.413307,0.544082,0.598636,0.657876,0.687321,0.631268,0.54687,0.563201,0.573332,0.543393,0.649567,0.770246,0.765269,0.757784,0.810433,0.830887,0.806588,0.829186,0.868327,0.828926,0.769355,0.796259,0.821209,0.808037,0.845429,0.788395,0.728327,0.822082,0.812634,0.676004,0.602112,0.702554,0.987868,1.17554,1.11821,1.02852,0.981121,1.01422,1.05461,0.979988,0.982981,1.05226,1.01162,1.02113,1.07408,1.09587,0.990819,0.619345,0.632503,0.912421,0.732294,0.475706,0.439577,0.463022,0.37372,0.175971,-0.163473,-0.722852,-1.30379,-1.91666,-2.58235,-3.14604,-3.16878,-2.41859,-1.36305,-0.405042,0.000887837,0.175958,2
-0.733444,-1.44637,-1.95717,-2.36239,-2.3727,-2.09543,-1.63527,-1.16263,-0.920271,-0.819619,-0.640139,-0.286575,-0.131153,-0.132875,-0.161806,-0.171926,-0.214823,-0.159375,-0.148783,-0.169975,-0.158916,-0.111852,-0.175145,-0.165442,-0.178589,-0.188009,-0.222053,-0.217286,-0.197161,-0.188758,-0.242942,-0.238159,-0.213653,-0.268115,-0.290829,-0.2516,-0.302544,-0.344544,-0.357672,-0.361377,-0.322414,-0.343222,-0.379419,-0.408068,-0.387475,-0.405202,-0.464365,-0.437935,-0.378424,-0.376753,-0.419242,-0.321575,-0.332038,-0.294752,-0.226458,-0.254371,-0.188654,-0.194776,-0.0875378,-0.13487,-0.0719777,-0.00846753,-0.0725861,-0.0468665,-0.022947,-0.0616607,-0.0931362,-0.033927,-0.065954,-0.0659428,-0.0406295,-0.0510705,-0.00537512,-0.0382154,-0.0255605,-0.0598596,-0.0396099,-0.0524428,-0.0569524,-0.012587,0.01976,0.00877862,0.0325707,0.0106004,0.032324,-0.00473222,0.0239779,0.0994688,0.129575,0.123123,0.185342,0.203046,0.240278,0.205576,0.178866,0.208544,0.257346,0.275816,0.261575,0.298241,0.293309,0.252256,0.21162,0.231189,0.280134,0.340246,0.388721,0.395083,0.433918,0.585202,0.695301,0.774933,0.990573,1.0825,1.11049,1.2789,1.4841,1.69855,1.77279,1.89704,2.01952,2.2249,2.41354,2.54616,2.6835,2.83392,2.76301,2.36326,2.01875,1.66455,0.747467,-0.0489967,-0.443191,-0.660707,-0.778537,-1.27659,-2.05039,-2.63046,-2.85438,-2.84158,2
-1.15268,-1.81722,-2.10105,-2.60777,-2.90011,-3.08318,-2.89164,-2.61509,-2.06769,-1.43379,-1.05698,-1.06748,-0.936503,-0.586079,-0.34531,-0.274888,-0.246939,-0.202998,-0.167855,-0.191389,-0.161253,-0.16079,-0.256256,-0.177346,-0.0943795,-0.142065,-0.105961,-0.00265767,0.0146091,0.045803,-0.0165131,-0.0156097,0.0747676,0.0605963,0.09917,0.0952808,0.12558,0.136299,0.15092,0.257908,0.177189,0.144537,0.219967,0.15627,0.158862,0.181233,0.164709,0.18119,0.225423,0.296057,0.304155,0.324008,0.344035,0.344648,0.397861,0.431667,0.446051,0.462064,0.495257,0.496877,0.470112,0.54952,0.557656,0.54392,0.543034,0.56791,0.603707,0.602852,0.637399,0.632838,0.667265,0.641668,0.576362,0.630076,0.589189,0.557575,0.553053,0.522681,0.529557,0.537602,0.609355,0.631607,0.582511,0.573586,0.61068,0.53156,0.581614,0.557887,0.515453,0.576944,0.501891,0.504944,0.528579,0.56638,0.664723,0.654185,0.650178,0.643545,0.694292,0.714504,0.67248,0.693902,0.676837,0.669642,0.686847,0.736596,0.819445,0.802232,0.751435,0.796638,0.84385,0.777055,0.731445,0.77308,0.806877,0.691998,0.599945,0.651284,0.512282,0.466351,0.521137,0.639734,0.668418,0.435625,0.280134,0.179665,0.0646043,0.130518,0.253541,0.240712,0.0400221,-0.350339,-0.89404,-1.57817,-2.51922,-3.15921,-3.70623,-3.28826,-2.48642,-1.17434,2
0.498446,-0.920867,-1.31749,-2.49498,-2.82623,-3.28527,-3.1797,-2.82932,-1.98246,-1.18881,-0.88868,-0.64265,-0.494062,-0.298562,0.152093,0.590367,0.74013,0.727909,0.738295,0.727647,0.635338,0.544653,0.524294,0.583967,0.620709,0.615629,0.619069,0.532931,0.494207,0.628643,0.64732,0.591608,0.613708,0.610622,0.653572,0.565566,0.456647,0.451943,0.4066,0.430789,0.391634,0.342765,0.34287,0.350262,0.386321,0.324772,0.267735,0.302447,0.255032,0.153072,0.134615,0.109166,0.0687524,0.0583111,0.0157708,-0.00359239,-0.0417706,-0.0975469,-0.0169933,-0.00691853,-0.130811,-0.104822,-0.0734763,-0.0669622,-0.0258543,-0.108398,-0.0736601,-0.0638725,-0.129038,-0.12,-0.167655,-0.0620878,0.0823243,0.0924679,0.200662,0.272289,0.224128,0.323993,0.370685,0.28369,0.355595,0.40986,0.359797,0.382551,0.420905,0.477802,0.460536,0.482971,0.52105,0.475914,0.539138,0.547145,0.588809,0.616623,0.596343,0.58519,0.442068,0.47509,0.612471,0.538365,0.518319,0.570764,0.523033,0.55647,0.587475,0.550505,0.569128,0.659262,0.632606,0.522557,0.634601,0.742698,0.768964,0.728292,0.607861,0.613982,0.533006,0.343808,0.296121,0.369948,0.351982,0.31458,0.335707,0.205412,0.137917,0.088786,0.196266,0.509245,0.444369,0.165546,-0.13613,-0.744092,-1.26978,-2.00392,-2.85973,-3.62491,-4.28134,-2.87172,-2.94356,-0.346168,2
-0.98283,-1.60621,-1.95822,-2.27513,-2.30334,-2.08409,-1.75777,-1.42293,-1.08537,-0.990308,-0.858185,-0.532429,-0.2536,-0.233415,-0.267893,-0.266229,-0.237034,-0.237513,-0.191551,-0.174746,-0.23158,-0.253639,-0.221831,-0.188645,-0.258698,-0.239712,-0.239973,-0.281164,-0.294453,-0.211417,-0.281725,-0.271465,-0.258681,-0.32136,-0.360361,-0.363203,-0.389716,-0.415508,-0.409224,-0.382309,-0.416616,-0.433129,-0.453836,-0.458136,-0.464047,-0.458356,-0.490346,-0.548509,-0.529134,-0.483078,-0.46801,-0.451713,-0.417431,-0.411242,-0.356183,-0.32023,-0.293444,-0.283515,-0.232607,-0.198166,-0.151325,-0.101399,-0.0875123,-0.109031,-0.0691733,-0.0218376,-0.0147278,-0.00286328,0.0192616,-0.00766874,-0.0481344,-0.0422229,-0.0397525,-0.0975114,-0.0405886,0.0340285,0.00373115,-0.0198968,-0.0235279,0.00819,0.0195164,0.0160382,-0.0405066,0.0470853,0.0901113,0.0447196,0.0356358,0.0599041,0.0286954,0.0490456,0.0351335,0.0358565,0.105687,0.171808,0.18704,0.179282,0.206776,0.167832,0.176202,0.155097,0.280901,0.251685,0.208959,0.268242,0.334391,0.332457,0.419452,0.479423,0.611791,0.734148,0.870665,0.997179,1.03188,1.12669,1.32561,1.50048,1.68483,1.84229,1.92973,2.14483,2.38439,2.54975,2.67302,2.9248,2.91221,2.76867,2.43908,2.2702,2.0005,1.18256,0.498872,0.13167,-0.0674827,-0.356186,-1.00845,-1.62957,-1.97624,-2.0273,-1.79172,-1.45223,2
