f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,class
-1.71694,-1.76846,-1.78171,-1.7876,-1.79202,-1.79202,-1.79202,-1.79202,-1.79202,-1.79202,-0.839528,-1.03827,0.469222,0.968284,1.44526,1.55273,1.6337,1.68081,1.72792,1.72792,1.79269,1.74558,1.73675,1.73233,1.73233,1.73233,1.72792,1.72792,1.72792,1.72203,1.72203,1.73233,1.73233,1.71761,-1.41956,-1.6551,-1.72135,-1.74932,-1.76404,-1.77288,-1.77729,-1.78171,-1.78171,-0.91608,-0.627537,-0.156446,0.0408234,0.163013,0.182151,0.22926,0.243981,0.243981,0.243981,0.243981,0.248398,0.248398,0.248398,0.248398,0.243981,0.243981,0.243981,0.248398,0.248398,0.243981,0.243981,0.252814,0.248398,0.252814,0.252814,0.248398,0.248398,0.252814,0.248398,0.252814,0.252814,0.248398,0.248398,0.248398,0.248398,0.248398,0.248398,0.248398,0.252814,0.248398,0.248398,0.248398,0.248398,0.248398,0.248398,0.248398,0.248398,0.248398,0.248398,0.248398,0.248398,0.252814,0.252814,0.257231,0.257231,0.257231,0.257231,0.257231,0.257231,0.257231,0.257231,0.252814,0.257231,0.257231,0.252814,0.257231,0.257231,0.257231,0.257231,0.257231,0.257231,0.257231,0.257231,0.252814,0.257231,0.252814,0.252814,0.257231,0.252814,0.252814,0.248398,0.252814,0.257231,0.252814,0.248398,0.248398,0.248398,0.252814,0.252814,0.252814,0.214538,-1.16046,-1.20757,-1.2164,-1.2164,-1.2164,-1.2164,-1.2164,-1.2164,-1.2164,-1.2164,-1.2164,-1.2164,-1.2164,-1.2164,-1.2164,-1.2164,-1.2164,1
-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,0.815872,0.985028,0.97783,0.981429,0.988627,0.988627,0.988627,0.988627,0.988627,0.988627,0.988627,0.985028,0.985028,0.985028,-1.196,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.2032,-1.1996,-1.196,-1.196,-1.196,-1.196,-1.196,-1.2032,-1.1996,-1.1996,0.790679,0.805075,0.783481,0.790679,0.797877,0.797877,0.797877,0.797877,0.801476,0.801476,0.801476,0.805075,0.801476,0.797877,0.801476,0.801476,0.801476,0.801476,0.801476,0.801476,0.801476,0.797877,0.797877,0.797877,0.801476,0.801476,0.801476,0.801476,0.801476,0.801476,0.805075,0.805075,0.801476,0.805075,0.797877,0.797877,0.797877,0.797877,0.801476,0.801476,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.801476,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,0.797877,-1.196,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996,1
-1.69844,-1.70286,-1.70286,-1.70286,-1.04361,-0.99211,0.784025,1.04301,1.63163,1.7258,1.80527,1.81998,1.8244,1.86266,1.81998,1.8244,1.8244,1.8244,1.8244,1.81998,1.8244,1.82881,1.82881,1.82881,1.81998,1.81998,1.7155,-1.43946,-1.58514,-1.63664,-1.6749,-1.68373,-1.68814,-1.69256,-1.05244,-0.703691,-0.168054,0.10565,0.138024,0.180698,0.255746,0.302835,0.326379,0.33668,0.33668,0.341095,0.341095,0.33668,0.33668,0.341095,0.341095,0.33668,0.326379,0.33668,0.341095,0.341095,0.33668,0.33668,0.33668,0.332265,0.33668,0.332265,0.332265,0.332265,0.341095,0.33668,0.33668,0.332265,0.33668,0.345509,0.341095,0.341095,0.341095,0.33668,0.33668,0.341095,0.33668,0.33668,0.332265,0.33668,0.33668,0.326379,0.33668,0.341095,0.33668,0.33668,0.332265,0.33668,0.33668,0.341095,0.33668,0.341095,0.332265,0.332265,0.33668,0.33668,0.345509,0.341095,0.341095,0.341095,0.341095,0.345509,0.341095,0.341095,0.341095,0.33668,0.33668,0.332265,0.332265,0.33668,0.33668,0.345509,0.33668,0.332265,0.33668,0.33668,-0.279891,-1.07599,-1.12308,-1.12749,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,-1.13338,1
-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24465,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,1.7427,1.7427,1.7427,1.7427,1.7427,1.7427,1.7427,1.7427,1.7427,1.7427,1.7427,1.7427,1.7427,-1.19503,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24465,-1.24465,-1.24319,-1.24319,-1.24319,-1.24319,-1.24465,-1.24319,-0.415722,0.328563,0.518282,0.512445,0.519742,0.52266,0.529957,0.538714,0.544551,0.548929,0.557685,0.564982,0.567901,0.572279,0.576657,0.576657,0.582495,0.585414,0.589792,0.595629,0.595629,0.602926,0.608764,0.611683,0.613142,0.61752,0.623358,0.626276,0.630655,0.629195,0.630655,0.632114,0.636492,0.637951,0.64087,0.64087,0.643789,0.646708,0.648167,0.649627,0.649627,0.654005,0.655464,0.658383,0.659842,0.662761,0.661302,0.662761,0.66422,0.659842,0.659842,0.659842,0.661302,0.659842,0.659842,0.659842,0.658383,0.658383,0.656923,0.646708,0.61752,0.560604,0.497851,0.470123,0.442394,0.416125,0.40591,0.398613,0.395694,0.391316,0.389857,0.388397,0.386938,0.386938,0.385478,0.385478,0.385478,0.385478,0.385478,0.385478,0.385478,0.385478,0.384019,0.384019,-1.21838,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,-1.24319,1
-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,1.82627,1.82627,1.82627,1.82627,1.82627,1.82627,1.82627,1.82627,1.82627,1.82627,1.82627,1.82627,1.82627,-0.638591,-1.06923,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,0.367185,0.589588,0.636336,0.636336,0.640585,0.654751,0.664667,0.667501,0.677417,0.683083,0.685916,0.694416,0.692999,0.700082,0.701499,0.705748,0.709998,0.718498,0.722747,0.725581,0.728414,0.72983,0.735497,0.73833,0.741163,0.74258,0.739746,0.73833,0.736913,0.739746,0.743996,0.751079,0.759579,0.756746,0.755329,0.763828,0.765245,0.762412,0.768078,0.768078,0.765245,0.759579,0.762412,0.760995,0.758162,0.756746,0.753912,0.753912,0.768078,0.763828,0.739746,0.695832,0.627836,0.565506,0.518759,0.503177,0.491844,0.491844,0.491844,0.490427,0.490427,0.496094,0.491844,0.494677,0.496094,0.490427,0.484761,0.486178,0.487594,0.486178,0.483345,0.484761,-0.843996,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,-1.07065,1
1.08162,1.08162,1.10448,1.10448,1.08162,1.10448,1.10448,1.08162,1.10448,1.08162,1.08162,1.10448,1.10448,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.53888,-0.72454,-0.930305,-0.930305,-0.930305,-0.930305,-0.907443,-0.930305,-0.930305,-0.930305,-0.861717,-0.861717,-0.930305,1.10448,1.10448,1.10448,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.0359,1.05876,3.09355,-0.747403,-0.770266,-0.770266,-0.861717,-0.838854,-0.815991,-0.815991,-0.793128,-0.838854,-0.793128,-0.815991,-0.838854,-0.861717,-0.838854,-0.861717,-0.907443,-0.88458,-0.907443,-0.88458,-0.861717,-0.953168,-0.861717,-0.861717,-0.861717,-0.861717,-0.861717,-0.861717,-0.861717,-0.861717,-0.861717,-0.861717,-0.88458,-0.861717,-0.861717,-0.838854,-0.861717,-0.838854,-0.861717,-0.861717,-0.815991,-0.861717,-0.861717,-0.861717,-0.861717,-0.861717,-0.838854,-0.861717,-0.861717,-0.861717,-0.861717,-0.838854,-0.861717,-0.930305,-0.861717,-0.861717,-0.861717,-0.838854,-0.861717,-0.861717,-0.861717,-0.861717,-0.838854,-0.861717,-0.861717,-0.861717,-0.838854,-0.861717,-0.861717,-0.861717,-0.861717,-0.88458,-0.861717,-0.838854,-0.861717,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1.08162,1
-1.15562,-1.15562,-1.15562,-1.15562,-1.15562,-1.1578,-1.15562,-1.15562,-1.15562,-1.1578,-1.1578,-1.15562,-1.15562,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,0.703721,1.04949,0.834201,0.516699,0.336201,0.203546,0.0839394,0.01435,-0.0530648,-0.0922089,-0.129178,-0.166148,-0.194418,-1.02514,-1.15562,-1.15562,-1.15562,-1.15562,-1.15562,-1.15562,-1.15562,-1.15562,-1.15562,-1.15562,-1.15562,-1.15562,-1.1578,-1.1578,-1.1578,-1.15562,-1.1578,-1.15562,-1.1578,0.375345,0.795057,0.842899,0.873345,0.897266,0.921188,0.934236,0.945109,0.951633,0.955982,0.958157,0.955982,0.949458,0.945109,0.93641,0.929886,0.927712,0.923362,0.921188,0.921188,0.916838,0.919013,0.916838,0.914664,0.916838,0.90814,0.910314,0.90814,0.90379,0.905965,0.901616,0.901616,0.897266,0.899441,0.90379,0.897266,0.895092,0.895092,0.895092,0.895092,0.899441,0.899441,0.897266,0.895092,0.899441,0.901616,0.90379,0.90379,0.905965,0.905965,0.905965,0.90814,0.910314,0.919013,0.94076,0.990777,1.01035,1.00383,0.992952,0.982078,0.97338,0.962506,0.958157,0.953808,0.947284,0.94076,0.938585,0.938585,0.93641,0.932061,0.938585,0.93641,0.934236,0.934236,0.932061,0.938585,-1.15127,-1.15562,-1.15562,-1.15562,-1.15562,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,-1.1578,1
-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,-1.29864,-1.3023,-1.29864,-1.3023,-1.3023,-1.3023,-1.29864,-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,0.93643,0.925438,0.925438,0.925438,0.925438,0.929102,0.929102,0.929102,0.929102,0.929102,0.929102,0.929102,0.929102,-1.29131,-1.29864,-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,-1.3023,-1.30597,-1.3023,-1.29864,-1.29864,-1.29864,0.500408,0.756892,0.723915,0.731243,0.734907,0.738571,0.738571,0.738571,0.738571,0.738571,0.734907,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.742235,0.738571,0.734907,0.734907,0.734907,0.738571,0.734907,0.738571,0.738571,0.738571,0.734907,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.738571,0.742235,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.731243,0.731243,0.734907,0.731243,0.734907,0.734907,0.731243,0.734907,0.734907,0.731243,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,0.734907,-1.29131,-1.29864,-1.29864,-1.29864,-1.29864,-1.29864,-1.29864,-1.29864,-1.3023,-1.30597,-1.30963,-1.3133,-1.31696,-1.32063,-1.32429,-1.32795,1
1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,1.12175,2.09817,-0.678513,-0.922617,-0.892104,-0.922617,-0.922617,-0.922617,-0.892104,-0.922617,-0.95313,-0.892104,-0.892104,-0.922617,1.12175,1.12175,1.09124,1.09124,1.09124,1.09124,1.09124,1.09124,1.12175,1.09124,1.12175,1.12175,1.12175,1.09124,1.09124,1.09124,1.06073,1.15227,1.15227,2.79997,-0.739539,-0.800565,-0.922617,-0.892104,-0.831078,-0.770052,-0.770052,-0.861591,-0.800565,-0.831078,-0.861591,-0.861591,-0.831078,-0.831078,-0.922617,-0.892104,-0.892104,-0.892104,-0.922617,-0.95313,-0.861591,-0.892104,-0.861591,-0.892104,-0.831078,-0.861591,-0.922617,-0.892104,-0.922617,-0.922617,-0.892104,-0.892104,-0.892104,-0.922617,-0.892104,-0.892104,-0.922617,-0.892104,-0.922617,-0.892104,-0.892104,-0.922617,-0.892104,-0.892104,-0.922617,-0.922617,-0.892104,-0.892104,-0.892104,-0.892104,-0.922617,-0.892104,-0.922617,-0.922617,-0.922617,-0.892104,-0.922617,-0.892104,-0.922617,-0.922617,-0.922617,-0.922617,-0.922617,-0.922617,-0.892104,-0.892104,-0.892104,-0.922617,-0.922617,-0.922617,-0.922617,1.12175,1.12175,1.12175,1.12175,1.12175,1.09124,1.09124,1.12175,1.09124,1.06073,1.03022,0.999703,0.96919,0.938677,0.908164,0.877651,0.847138,0.816625,0.786112,0.755599,0.725086,0.694573,0.66406,0.633547,0.603034,0.572521,0.542008,1
-1.13527,-1.13527,-1.13527,-1.13527,-1.13883,-1.13883,-1.13883,-1.13883,-1.13883,-1.13883,-1.13883,-1.13883,-1.13883,-1.13883,-1.13883,-1.13527,-1.13527,-1.13527,-1.13883,-1.13527,-1.13527,-1.13527,0.863219,1.03777,1.02353,1.02709,1.03065,1.03065,1.03065,1.03065,1.03065,1.03065,1.03065,1.03065,1.02709,1.02709,-1.13171,-1.13527,-1.13527,-1.13527,-1.13883,-1.13883,-1.13883,-1.13883,-1.13883,-1.13883,-1.13883,-1.13883,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13883,0.816908,0.859656,0.83472,0.838282,0.83472,0.838282,0.841844,0.838282,0.841844,0.841844,0.841844,0.841844,0.841844,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.841844,0.841844,0.841844,0.841844,0.841844,0.841844,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.841844,0.841844,0.841844,0.841844,0.841844,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,0.841844,0.841844,0.845407,0.845407,0.845407,0.845407,0.845407,0.845407,-1.13171,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,-1.13527,1
-1.48877,-1.51956,-1.52796,-1.53356,-1.53356,-1.53776,-1.53776,-1.53776,-1.53776,-1.53776,-0.660181,-0.870127,0.626092,1.02919,1.58485,1.63384,1.7682,1.81299,1.84378,1.81719,1.81299,1.81719,1.81719,1.81299,1.80879,1.81299,1.81299,1.82139,1.81719,1.81299,1.81719,1.70942,-1.28722,-1.42579,-1.47897,-1.50137,-1.51116,-1.51956,-1.52376,-1.52796,-1.52796,-0.695172,-0.149311,0.146014,0.392352,0.39795,0.402149,0.402149,0.406348,0.406348,0.406348,0.406348,0.406348,0.402149,0.406348,0.39795,0.392352,0.402149,0.402149,0.402149,0.402149,0.402149,0.402149,0.39795,0.39795,0.392352,0.39795,0.392352,0.39795,0.402149,0.39795,0.39795,0.402149,0.402149,0.402149,0.406348,0.410547,0.406348,0.402149,0.402149,0.402149,0.39795,0.39795,0.402149,0.402149,0.402149,0.406348,0.402149,0.406348,0.406348,0.406348,0.406348,0.402149,0.402149,0.39795,0.39795,0.39795,0.402149,0.402149,0.406348,0.406348,0.406348,0.402149,0.406348,0.406348,0.39795,0.39795,0.402149,0.406348,0.402149,0.39795,0.39795,0.406348,0.402149,0.402149,0.39795,0.402149,0.39795,0.39795,0.353162,-0.914916,-0.982099,-0.990497,-0.996095,-0.996095,-0.996095,-0.990497,-0.996095,-1.00169,-1.00729,-1.01289,-1.01849,-1.02409,-1.02969,-1.03529,-1.04088,-1.04648,-1.05208,-1.05768,-1.06328,-1.06888,-1.07448,-1.08007,-1.08567,-1.09127,-1.09687,-1.10247,-1.10807,-1.11367,-1.11926,-1.12486,-1.13046,1
-1.26904,-1.2654,-1.2654,-1.2654,-1.26904,-1.26904,-1.2654,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.2654,-1.2654,-1.26904,-1.26904,0.77024,0.959602,0.945036,0.948677,0.948677,0.948677,0.952319,0.945036,0.948677,0.948677,0.948677,0.948677,0.948677,0.948677,-1.25812,-1.2654,-1.2654,-1.2654,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.26904,-1.2654,0.518972,0.784807,0.748391,0.748391,0.752033,0.755674,0.759316,0.759316,0.755674,0.759316,0.755674,0.759316,0.759316,0.759316,0.759316,0.759316,0.762957,0.762957,0.759316,0.759316,0.755674,0.759316,0.759316,0.759316,0.759316,0.759316,0.759316,0.759316,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.759316,0.759316,0.759316,0.755674,0.759316,0.759316,0.759316,0.759316,0.759316,0.759316,0.759316,0.759316,0.759316,0.759316,0.759316,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.755674,0.759316,0.755674,0.755674,0.759316,0.755674,0.755674,0.755674,0.755674,0.755674,0.759316,0.755674,-1.25812,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,-1.2654,1
-1.45699,-1.51982,-1.53657,-1.54215,-1.54215,-1.54215,-1.54634,-1.54634,-1.54634,-1.54634,-0.687733,-0.849682,0.665101,1.04484,1.59491,1.65215,1.75965,1.80014,1.80433,1.85878,1.80433,1.80014,1.80433,1.80014,1.80433,1.80014,1.79595,1.80014,1.80014,1.80014,1.79595,1.79177,1.69683,-1.19731,-1.4165,-1.47933,-1.50167,-1.51982,-1.52819,-1.52819,-1.53657,-1.53657,-0.719844,-0.474128,0.0759412,0.267209,0.362145,0.388671,0.397047,0.388671,0.397047,0.397047,0.392859,0.388671,0.384482,0.384482,0.388671,0.388671,0.384482,0.388671,0.388671,0.388671,0.392859,0.388671,0.388671,0.384482,0.388671,0.392859,0.384482,0.388671,0.388671,0.392859,0.392859,0.388671,0.388671,0.388671,0.392859,0.392859,0.397047,0.392859,0.392859,0.388671,0.384482,0.392859,0.392859,0.388671,0.388671,0.388671,0.392859,0.397047,0.401236,0.397047,0.397047,0.388671,0.397047,0.401236,0.397047,0.401236,0.388671,0.397047,0.388671,0.397047,0.397047,0.392859,0.392859,0.392859,0.392859,0.397047,0.384482,0.384482,0.384482,0.384482,0.388671,0.392859,0.392859,0.392859,0.397047,0.392859,0.388671,-0.87202,-1.00046,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,-1.00605,1
-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09622,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,0.898998,1.06586,1.05876,1.06231,1.06586,1.06231,1.06586,1.06586,1.06586,1.06231,1.06586,1.06586,1.06586,1.06586,-1.08912,-1.09267,-1.09622,-1.09622,-1.09267,-1.09622,-1.09622,-1.09622,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09622,-1.09622,-1.09267,-1.09267,0.859946,0.895448,0.867046,0.874146,0.877697,0.881247,0.881247,0.881247,0.874146,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.874146,0.877697,0.877697,0.877697,0.877697,0.877697,0.881247,0.881247,0.881247,0.881247,0.881247,0.881247,0.881247,0.881247,0.881247,0.881247,0.881247,0.877697,0.877697,0.877697,0.877697,0.877697,0.881247,0.877697,0.881247,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.874146,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,0.877697,-1.00392,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,-1.09267,1
-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,0.974705,0.963793,0.960156,0.960156,0.960156,0.960156,0.960156,0.960156,0.960156,0.963793,0.963793,0.956519,0.956519,-1.15676,-1.2477,-1.2477,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.2477,-1.2477,-1.2477,0.530953,0.785565,0.752829,0.760104,0.763741,0.767378,0.771016,0.767378,0.767378,0.767378,0.767378,0.771016,0.771016,0.771016,0.771016,0.771016,0.771016,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.771016,0.767378,0.771016,0.771016,0.771016,0.771016,0.771016,0.771016,0.771016,0.771016,0.771016,0.771016,0.771016,0.771016,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.763741,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.763741,0.767378,0.767378,0.763741,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,0.767378,-1.24406,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,-1.25133,1
-1.76701,-1.81857,-1.83183,-1.83772,-1.83772,-1.84214,-1.84214,-1.84214,-1.84214,-1.84214,-0.899316,-1.13502,0.416216,0.892047,1.36788,1.41502,1.46216,1.51519,1.56676,1.59916,1.66104,1.69345,1.68903,1.74059,1.69787,1.69345,1.69345,1.69345,1.69345,1.68903,1.68903,1.68903,1.68903,1.69345,1.68903,1.69345,0.750624,-1.63442,-1.74344,-1.78027,-1.79942,-1.81857,-1.82299,-1.82741,-1.83183,-1.21899,-0.687181,-0.290901,-0.036044,0.109799,0.12895,0.171672,0.18935,0.195242,0.195242,0.195242,0.195242,0.18935,0.195242,0.195242,0.195242,0.18935,0.195242,0.199662,0.199662,0.199662,0.199662,0.204081,0.199662,0.199662,0.204081,0.199662,0.199662,0.204081,0.208501,0.208501,0.204081,0.208501,0.204081,0.208501,0.208501,0.208501,0.204081,0.204081,0.204081,0.204081,0.199662,0.204081,0.204081,0.204081,0.204081,0.204081,0.204081,0.204081,0.204081,0.204081,0.204081,0.204081,0.199662,0.199662,0.204081,0.204081,0.199662,0.204081,0.204081,0.204081,0.204081,0.199662,0.204081,0.204081,0.204081,0.204081,0.204081,0.204081,0.204081,0.208501,0.204081,0.208501,0.204081,0.204081,0.204081,0.204081,0.204081,0.204081,0.204081,0.204081,0.199662,0.199662,0.199662,0.204081,0.199662,0.204081,0.199662,0.199662,0.204081,0.204081,0.199662,-1.1306,-1.24256,-1.26613,-1.26613,-1.26613,-1.26613,-1.26613,-1.26613,-1.26613,-1.26613,-1.26613,-1.26613,-1.26613,-1.26613,-1.26613,1
