sample_idx,y_true,y_pred,pred_correct,axp_json,intervals_json,n_constrained,coverage_convB,fsc_s,their_cov,solver_status,solver_wall_s,total_wall_s,timeout_s
395,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.490000,ok,3.4301,3.4303,60
396,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.230000,ok,0.0572,0.0573,60
397,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.390000,ok,3.4537,3.4538,60
398,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.520000,ok,0.0267,0.0268,60
399,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.270000,ok,2.0195,2.0196,60
400,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.280000,ok,0.0314,0.0315,60
401,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.840000,ok,2.4532,2.4533,60
402,1,1,True,"[5, 8, 14, 17, 19, 20]","{""5"": [-1.21, true, null, true], ""8"": [-0.907, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",6,0.850303,2.890372,87.930000,ok,0.4170,0.4172,60
403,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.870000,ok,0.0221,0.0222,60
404,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.630000,ok,0.0235,0.0236,60
405,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,91.750000,ok,5.0246,5.0247,60
406,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.390000,ok,0.0339,0.0340,60
407,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.440000,ok,0.0149,0.0150,60
408,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.490000,ok,2.8988,2.8990,60
409,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.200000,ok,0.0271,0.0273,60
410,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.990000,ok,2.1353,2.1354,60
411,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.370000,ok,0.0738,0.0740,60
412,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.860000,ok,2.8885,2.8886,60
413,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.040000,ok,2.4303,2.4304,60
414,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.390000,ok,3.5664,3.5665,60
415,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.830000,ok,0.0177,0.0178,60
416,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.460000,ok,0.0256,0.0257,60
417,1,1,True,"[5, 7, 8, 9, 19, 20]","{""5"": [-1.509, true, null, true], ""7"": [-1.126, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",6,0.870938,5.529429,88.560000,ok,0.1455,0.1456,60
418,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.460000,ok,0.0525,0.0526,60
419,1,1,True,"[7, 14, 17, 19, 20]","{""7"": [-0.735, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.502, true, null, true]}",5,0.878350,3.688879,89.540000,ok,1.3262,1.3263,60
420,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.950000,ok,0.0379,0.0380,60
421,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.080000,ok,2.9960,2.9962,60
422,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,90.640000,ok,0.6320,0.6322,60
423,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.560000,ok,1.1605,1.1606,60
424,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.800000,ok,1.6636,1.6637,60
425,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.710000,ok,0.0174,0.0174,60
426,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.930000,ok,0.0283,0.0284,60
427,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.509, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.502, true, null, true]}",6,0.860195,5.075174,91.850000,ok,1.7131,1.7133,60
428,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.140000,ok,4.8424,4.8425,60
429,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,92.430000,ok,0.7465,0.7466,60
430,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,93.020000,ok,0.7055,0.7057,60
431,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.850000,ok,0.0344,0.0346,60
432,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.960000,ok,4.8034,4.8035,60
433,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.160000,ok,2.2845,2.2846,60
434,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.170000,ok,0.0244,0.0244,60
435,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.300000,ok,0.0273,0.0275,60
436,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.120000,ok,0.0851,0.0852,60
437,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.720000,ok,2.8408,2.8410,60
438,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.140000,ok,4.8423,4.8425,60
439,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.550000,ok,0.0243,0.0244,60
440,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.600000,ok,4.4403,4.4404,60
441,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.980000,ok,2.6547,2.6548,60
442,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.190000,ok,3.8239,3.8240,60
443,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.590000,ok,0.0405,0.0406,60
444,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.140000,ok,4.9092,4.9093,60
445,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.510000,ok,0.0257,0.0258,60
446,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.860000,ok,0.0186,0.0187,60
447,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.700000,ok,0.0186,0.0187,60
448,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.120000,ok,0.0977,0.0978,60
449,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.480000,ok,0.0244,0.0245,60
450,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.800000,ok,4.0043,4.0044,60
451,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.260000,ok,2.7827,2.7829,60
452,1,1,True,"[5, 7, 8, 19, 20]","{""5"": [-1.509, true, null, true], ""7"": [-0.536, true, null, true], ""8"": [-0.807, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",5,0.866772,3.583519,90.590000,ok,1.0973,1.0975,60
453,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.090000,ok,2.5872,2.5873,60
454,1,1,True,"[5, 8, 9, 14, 19, 20]","{""5"": [-1.509, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",6,0.858438,3.583519,88.690000,ok,3.6604,3.6606,60
455,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.640000,ok,0.0384,0.0385,60
456,1,1,True,"[5, 8, 9, 14, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.267, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",7,0.844847,5.780744,89.680000,ok,5.8060,5.8061,60
457,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.710000,ok,3.7524,3.7525,60
458,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.480000,ok,0.0247,0.0248,60
459,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,95.940000,ok,0.0423,0.0424,60
460,1,1,True,"[5, 8, 14, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.907, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",6,0.862208,3.988984,90.790000,ok,1.5863,1.5865,60
461,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.630000,ok,3.8665,3.8666,60
462,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.200000,ok,2.3252,2.3253,60
463,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.280000,ok,0.0337,0.0339,60
464,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.780000,ok,0.0222,0.0223,60
465,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,92.070000,ok,0.5667,0.5668,60
466,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.350000,ok,0.0274,0.0275,60
467,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.630000,ok,2.6681,2.6682,60
468,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.490000,ok,0.0188,0.0188,60
469,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.970000,ok,0.0290,0.0291,60
470,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.740000,ok,3.4803,3.4804,60
471,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.250000,ok,2.0479,2.0480,60
472,1,1,True,"[8, 9, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true]}",4,0.880556,0.000000,89.810000,ok,2.3107,2.3109,60
473,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.190000,ok,0.0356,0.0357,60
474,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,92.450000,ok,0.8138,0.8139,60
475,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.560000,ok,2.2583,2.2584,60
476,1,2,False,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.300000,ok,0.0456,0.0457,60
477,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.970000,ok,0.0299,0.0299,60
478,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.140000,ok,4.8525,4.8526,60
479,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,93.100000,ok,2.8926,2.8928,60
480,1,1,True,"[8, 9, 17, 19, 20]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",5,0.869649,3.583519,93.010000,ok,2.1854,2.1856,60
481,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true]}",5,0.859722,0.000000,91.830000,ok,2.5804,2.5805,60
482,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.840000,ok,0.0398,0.0399,60
483,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.140000,ok,4.8887,4.8888,60
484,1,1,True,"[0, 2, 5, 6, 8, 14, 16, 19, 20]","{""0"": [null, true, 0.006, false], ""2"": [null, true, -0.737, false], ""5"": [-1.509, true, null, true], ""6"": [-1.142, true, null, true], ""8"": [-0.907, true, null, true], ""14"": [-0.337, true, null, true], ""16"": [null, true, 0.539, false], ""19"": [1.242, true, null, true], ""20"": [1.255, true, null, true]}",9,0.809419,6.356108,79.850000,ok,0.0109,0.0110,60
485,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.760000,ok,0.0290,0.0291,60
486,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,91.550000,ok,0.8113,0.8114,60
487,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.740000,ok,3.4858,3.4859,60
488,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.020000,ok,0.0247,0.0248,60
489,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.100000,ok,0.0867,0.0868,60
490,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.190000,ok,0.0770,0.0771,60
491,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,91.990000,ok,0.8276,0.8277,60
492,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.550000,ok,0.0235,0.0236,60
493,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,91.050000,ok,0.7257,0.7258,60
