f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,class
1.50905,3.84591,3.43742,3.26032,2.76226,2.63485,2.2039,1.81042,0.304552,0.0724253,-0.319411,-1.12517,-1.02713,-1.02425,0.678277,0.73145,0.786125,0.775694,0.870811,0.857196,0.853062,0.635498,0.251514,-0.251067,-0.821767,-0.879808,1.90303,1.68318,1.56425,1.10641,0.855101,0.491403,-0.00546133,-0.461162,-0.81504,-0.919901,-0.797748,-1.03031,0.940003,0.701372,0.455951,0.704617,0.610032,0.279766,-0.0178944,-0.830409,-0.373839,-0.973417,-0.977913,-0.892703,0.984867,0.712839,0.661084,0.699092,0.222013,-0.665984,-0.866506,-0.952836,-0.988046,-0.959777,-1.00846,-0.903216,-1.06291,0.731142,0.606808,0.60463,0.229204,-0.42825,-0.625819,-0.836907,-0.955769,-0.967966,-0.925719,0.501453,0.303134,0.16648,-0.413261,-0.941731,0.729781,-0.111229,-0.53326,-0.884816,0.749097,0.749901,0.649852,0.739484,0.653779,0.242809,-0.203362,-0.233683,-0.535722,-0.963624,-1.0132,-0.986424,-0.848361,0.702155,0.645685,0.126554,-1.00074,-0.912459,-0.967545,-0.931855,0.731091,0.5216,-0.320552,0.694178,0.357972,0.0357269,-0.639529,-0.954113,-0.959117,-1.00608,0.632692,0.165148,-0.0199324,-0.598897,-1.07654,-1.09377,0.249927,-0.324927,-0.38534,-0.853797,-0.853185,-0.861222,-1.03053,-0.853707,-1.01617,-1.04168,-0.987353,-0.923401,-1.02631,-0.979912,-0.877763,-1.09045,-1.00728,-0.672158,-0.94688,-0.786437,0.306577,1.32745,0.465795,-0.461585,0.905925,0.192312,-0.991351,-0.392216,-0.994672,0.69307,-0.184396,0.576943,0.582883,-0.148893,0.133075,1.24086,2.23369,0.105577,0.00999884,1.95772,0.81227,-0.275491,0.330667,-0.532202,-0.646682,-0.903125,-0.636086,-0.723254,3
2.21319,3.4278,3.04881,2.91302,2.49971,2.42342,2.16385,1.99479,1.59081,1.49408,1.43218,1.24025,0.924192,0.107745,1.67746,1.55416,1.35469,1.16095,0.956925,0.627522,0.332041,-0.0819478,-0.304832,-0.580613,-0.885881,-0.755311,2.02189,1.63181,1.48707,0.985802,0.442335,-0.13758,-0.365629,-0.703732,-0.76431,-0.745564,-0.732114,-0.957312,1.13609,1.53979,0.866284,1.01157,0.416023,-0.689474,-0.525102,-0.799201,-0.537432,-0.676476,-0.839942,-0.769875,0.0454798,1.42253,1.01564,0.677612,-0.333023,-0.796052,-0.853127,-0.80308,-0.817392,-0.792412,-0.862866,-0.760047,-0.452165,1.18258,0.689146,0.307654,-0.227529,-0.730797,-0.799877,-0.836828,-0.875756,-0.802308,-0.875849,-0.00660789,-0.313336,-0.424417,-0.622519,-0.761323,0.221203,-0.430181,-0.735146,-0.778054,1.45566,1.30445,0.89991,0.885031,-0.0813021,-0.286742,-0.435866,-0.517499,-0.818517,-0.797899,-0.852177,-0.817303,-0.852706,1.14011,0.498936,-0.182095,-0.932737,-0.861333,-0.856291,-0.914544,0.854389,0.154544,-0.985525,0.615187,-0.13255,-0.399537,-0.906804,-0.929468,-0.904874,-0.970036,0.24837,-0.340114,-0.436949,-0.811039,-0.988967,-0.993779,-0.326453,-0.543454,-0.599091,-0.950317,-0.982212,-0.987416,-0.89478,-0.853762,-0.802785,-0.886146,-0.810139,-0.791791,-0.879693,-0.120422,-0.856339,-1.02152,-1.02888,-0.649157,0.00495245,0.0903164,0.963092,1.21249,-0.0657463,-0.630076,0.663402,-0.342618,-0.877815,-0.630045,-0.867064,0.218429,-0.420493,0.292021,0.321222,-0.394147,-0.231024,0.354922,1.97046,-0.338416,-0.394435,1.52664,0.114473,-0.11265,-0.0748409,-0.405541,-0.559855,-0.903486,-0.587645,-0.657222,3
4.00046,3.88732,3.52224,3.37347,2.96743,2.84661,2.55162,2.33006,1.72576,1.49548,1.14737,0.657644,0.601341,0.162729,1.49815,1.22754,1.08349,0.864137,0.485546,0.208486,0.0540713,-0.341443,-0.755421,-0.768304,-0.60199,-0.588145,2.01466,1.52808,1.34474,0.685265,0.163375,-0.24931,-0.486994,-0.502687,-0.474273,-0.520005,-0.741223,-0.771541,0.674983,1.21674,0.705662,0.648519,0.0610773,-0.506978,-0.515966,-0.526801,-0.796729,-0.547465,-0.725195,-0.659444,-0.264469,1.133,0.762221,0.257889,-0.633132,-0.672777,-0.708028,-0.616337,-0.645983,-0.650915,-0.733604,-0.585462,0.0112162,0.94543,0.306701,0.0608275,-0.26226,-0.635943,-0.713247,-0.601385,-0.633176,-0.59932,-0.799984,-0.0738713,-0.361107,-0.505888,-0.638036,-0.65564,0.0162081,-0.528407,-0.554458,-0.525428,1.15068,1.08382,0.54708,0.483448,-0.314417,-0.56664,-0.848737,-0.835519,-0.718258,-0.552862,-0.680216,-0.619365,-0.726818,0.847153,0.178153,-0.22141,-0.795405,-0.692989,-0.66889,-0.748205,0.456751,-0.00529673,-0.515601,0.235401,-0.240186,-0.541642,-0.723476,-0.813016,-0.76347,-0.811643,0.106748,-0.49936,-0.589079,-0.745062,-0.814501,-0.823634,-0.446783,-0.790606,-0.764909,-0.667569,-0.764215,-0.695425,-0.667137,-0.706936,-0.691025,-0.712134,-0.647033,-0.797265,-0.711767,-0.558853,-0.762641,-0.868945,-0.782368,-0.868012,-0.232478,0.112921,1.37032,0.912935,-0.21583,-0.349428,0.263441,-0.471245,-0.742853,-0.511537,-0.7151,-0.0156655,-0.292319,0.000920018,0.180917,-0.280715,-0.290318,0.272249,2.26741,-0.24424,-0.2842,1.23134,0.209345,0.149256,0.0841241,-0.167264,-0.392494,-0.763754,-0.433246,-0.51117,3
4.43916,4.31638,3.89923,3.79554,3.1673,2.94454,2.27309,2.26641,1.37816,1.2955,1.07375,0.751669,-0.449703,-0.648382,1.36218,1.14368,0.895763,0.680398,0.150764,-0.0543043,-0.427335,-0.732549,-0.709414,-0.424574,-0.482426,-0.595391,1.89568,1.32875,1.22351,0.590326,0.283085,-0.191793,-0.269203,-0.287801,-0.290655,-0.378988,-0.714091,-0.781747,0.312523,1.14321,0.504268,0.331111,-0.483554,-0.537549,-0.670186,-0.519075,-0.513913,-0.70823,-0.778288,-0.670822,-0.752862,0.985825,0.573639,0.052112,-0.668769,-0.552103,-0.642222,-0.439877,-0.506261,-0.58685,-0.704836,-0.543939,0.212105,0.704005,0.162397,-0.130451,-0.550648,-0.544549,-0.563814,-0.426973,-0.458217,-0.441858,-0.763612,-0.406854,-0.651037,-0.696534,-0.477178,-0.654638,0.128508,-0.337124,-0.363899,-0.356529,1.0155,0.893036,0.302565,0.299035,0.0591593,-0.772525,-0.736847,-0.710048,-0.541696,-0.491204,-0.587518,-0.562427,-0.756768,0.744258,0.150575,-0.262737,-0.8173,-0.725693,-0.674289,-0.758423,0.426906,0.0653503,0.107378,0.205702,0.0328362,-0.239062,-0.473164,-0.786074,-0.751126,-0.773978,-0.578619,-0.0416703,-0.243626,-0.669116,-0.807423,-0.798466,-0.472349,-0.704279,-0.734479,-0.690056,-0.518396,-0.587601,-0.592274,-0.366796,-0.703557,-0.619744,-0.543078,-0.844682,-0.530444,-0.873031,-0.722608,-0.841589,-0.84662,-0.682759,-0.657642,-0.391937,1.22084,1.00325,-0.107212,-0.101115,0.278659,-0.345897,-0.764329,-0.299463,-0.727115,-0.168514,0.013021,0.0760166,0.246039,0.000934207,-0.0602936,0.693644,1.91525,-0.053683,-0.10097,1.00652,0.557899,0.226625,0.385795,-0.108942,-0.467445,-0.74544,-0.523883,-0.591754,3
1.21377,3.88014,3.44581,3.31831,2.79579,2.6397,2.2086,1.73046,0.0651493,-0.122155,-0.348258,-1.36195,-1.33309,-1.22865,0.623863,0.675878,0.681574,0.656415,0.634424,0.663556,0.502746,0.370903,0.0263895,-0.185244,-0.825641,-1.11339,1.87342,1.63183,1.55465,1.07298,0.876865,0.640339,0.330549,0.0195545,-0.237773,-0.629973,-1.03247,-1.22426,0.876572,0.660787,0.33023,0.596637,-0.208341,-0.485535,-0.391134,-0.819213,-0.343833,-1.10727,-1.21614,-1.04962,0.834529,0.610963,0.494935,0.599774,0.0249727,-0.330194,-0.669605,-0.550646,-0.859058,-0.95025,-1.10763,-0.899788,-0.509014,0.568514,0.526281,0.481472,0.203367,-0.131716,-0.3415,-0.419133,-0.621889,-0.701945,-1.13631,0.459646,0.26757,0.159214,-0.0359569,-1.04027,0.815363,0.228161,-0.0987097,-0.39766,0.653259,0.616099,0.526631,0.6238,0.652715,0.353178,-0.0105379,-0.21042,-0.383081,-0.989206,-1.1059,-0.970873,-1.14742,0.581406,0.562107,0.0740212,-1.2534,-1.18057,-1.12819,-1.18372,0.626156,0.52586,0.48091,0.586319,0.441205,0.328262,-0.47092,-1.18747,-1.2187,-1.19793,0.34814,0.444395,0.444359,0.0403182,-1.22159,-1.25038,-0.121418,0.0580698,0.320111,-0.283161,-0.423346,-0.137148,-0.760087,-0.759763,-0.985266,-0.926489,-0.64613,-1.25152,-1.01948,-0.483002,-1.09363,-1.30025,-1.24284,-1.05396,-0.979068,-0.736908,0.256391,1.2867,0.399591,-0.173724,0.85709,0.103365,-1.21555,-0.256266,-1.18987,0.642588,0.10567,0.501132,0.61409,0.126369,0.230485,1.44307,2.23964,-0.0482164,-0.128424,1.93285,0.969899,-0.402234,0.60869,-0.70537,-0.918552,-1.09655,-0.932148,-1.03169,2
4.02794,3.85735,3.48211,3.3882,2.97984,2.88927,2.57092,2.31669,1.84813,1.56365,0.95826,0.826084,0.643098,0.260777,1.58099,1.38094,0.997279,0.881836,0.444254,0.187874,0.038399,-0.420385,-0.718668,-0.75157,-0.543468,-0.599798,2.13217,1.59739,1.32117,0.66472,0.109399,-0.326288,-0.525423,-0.482763,-0.472675,-0.501038,-0.578694,-0.810246,0.655204,1.37193,0.616342,0.674011,0.0291841,-0.570866,-0.546298,-0.616822,-0.783775,-0.500914,-0.685831,-0.563588,-0.407762,1.13368,0.762983,0.267125,-0.612721,-0.637344,-0.676193,-0.56839,-0.595718,-0.580312,-0.684418,-0.524745,0.0220697,0.921927,0.288242,-0.0237812,-0.334852,-0.63747,-0.695879,-0.596507,-0.650331,-0.54516,-0.772707,-0.196632,-0.502575,-0.612781,-0.61531,-0.577882,-0.026057,-0.550024,-0.538258,-0.53218,1.13639,0.980987,0.527738,0.41816,-0.397179,-0.644687,-0.820779,-0.826755,-0.728756,-0.564229,-0.631969,-0.577234,-0.717475,0.856099,0.110723,-0.262214,-0.776295,-0.694148,-0.692972,-0.742009,0.40339,-0.122844,-0.158299,0.212077,-0.390928,-0.688599,-0.732767,-0.783967,-0.759733,-0.834179,0.0104596,-0.668523,-0.719614,-0.677099,-0.853916,-0.858217,-0.652313,-0.812132,-0.78832,-0.596128,-0.657692,-0.604531,-0.577959,-0.539857,-0.590434,-0.654808,-0.570579,-0.645032,-0.653711,-0.573131,-0.715096,-0.860053,-0.856191,-0.837192,-0.252905,-0.114984,1.34482,0.985336,-0.249079,-0.327858,0.234453,-0.466797,-0.72784,-0.519142,-0.707124,-0.0226993,-0.247132,0.0116095,0.128054,-0.25013,-0.282365,0.276257,2.24671,-0.229026,-0.272487,1.01321,0.257911,0.153641,0.112727,-0.180035,-0.389872,-0.753355,-0.423185,-0.490539,2
3.34987,3.20065,2.82865,2.7249,2.34219,2.27229,2.02163,1.91174,1.56837,1.43219,1.17098,0.992821,0.658988,0.287115,1.52683,1.44028,1.26706,1.12043,0.63342,0.462787,0.162245,-0.0219909,-0.382832,-0.663588,-0.912417,-0.935096,1.86428,1.49452,1.38029,0.966411,0.630233,0.294721,-0.00656357,-0.472162,-0.712975,-0.960546,-0.933456,-1.06151,0.922507,1.41215,0.789828,0.867628,-0.231607,-0.757348,-0.600254,-1.00665,-0.660797,-0.957568,-1.01877,-0.933056,0.302968,1.30047,0.972559,0.600888,-0.167483,-0.5832,-0.85889,-0.887784,-1.02906,-1.00732,-1.04044,-0.945646,-1.04826,1.0985,0.675788,0.407088,-0.0102802,-0.439415,-0.605351,-0.763956,-0.882174,-0.930446,-0.926222,0.194609,-0.0103799,-0.100597,-0.354279,-0.96025,0.527116,-0.0806093,-0.51341,-0.753683,1.33242,1.23114,0.797348,0.803549,0.391793,0.0257439,-0.404035,-0.523244,-0.750657,-1.02355,-1.04714,-1.01667,-0.938897,1.14321,0.695867,0.00194124,-1.02868,-0.961465,-0.991949,-1.00267,0.902611,0.607327,0.602565,0.724838,0.515639,0.243891,-0.783274,-0.970051,-1.00606,-1.05403,-0.0423195,0.378631,0.29169,-0.242248,-1.05871,-1.0977,-0.743088,-0.221689,0.0819601,-0.453478,-0.764135,-0.542192,-0.904057,-1.06425,-1.06288,-1.03177,-0.933346,-1.10525,-1.0666,-0.30502,-1.03132,-1.11948,-1.06843,-0.479046,-0.190702,0.43694,0.928698,1.1257,0.0541776,-0.657161,0.62895,-0.247718,-1.01743,-0.595181,-1.01405,0.288466,-0.541079,0.220101,0.324098,-0.520901,-0.339935,0.383593,1.72131,-0.321975,-0.388194,1.29276,0.153152,-0.455619,-0.209703,-0.660137,-0.740408,-0.974383,-0.74605,-0.819714,3
2.65532,3.26305,2.88043,2.75926,2.35504,2.28581,2.02079,1.87729,1.51834,1.37954,1.20319,1.0029,0.830027,0.32315,1.51891,1.45368,1.26901,1.11408,0.660647,0.453855,0.172257,-0.0072576,-0.352949,-0.664712,-0.938283,-0.9854,1.87662,1.51006,1.38667,0.969897,0.649345,0.31292,0.0108494,-0.41576,-0.68428,-0.944655,-0.990523,-1.10926,0.942588,1.42839,0.788589,0.883337,-0.250646,-0.745136,-0.613847,-1.033,-0.699791,-1.02212,-1.07648,-0.976376,0.380391,1.31458,0.97552,0.614898,-0.182418,-0.586613,-0.857909,-0.845391,-1.03892,-1.05844,-1.06658,-0.967318,-1.11643,1.10226,0.687134,0.416287,-0.00154346,-0.387777,-0.591422,-0.764595,-0.847387,-0.933712,-0.987823,0.204394,0.0277036,-0.0697624,-0.292009,-1.00696,0.538447,-0.053412,-0.455287,-0.743062,1.33531,1.24206,0.810111,0.812489,0.395705,0.045561,-0.374947,-0.519151,-0.76598,-1.08156,-1.11172,-1.08301,-0.968495,1.14905,0.718476,0.00283833,-1.08081,-1.00293,-1.06254,-1.03918,0.90324,0.62316,0.616305,0.744813,0.534011,0.250266,-0.801031,-0.995276,-1.06762,-1.0851,0.059906,0.372809,0.281045,-0.25158,-1.10403,-1.1507,-0.529721,-0.198502,0.0864872,-0.434645,-0.762401,-0.516103,-0.889903,-1.0074,-1.09882,-1.05284,-0.895926,-1.14938,-1.14747,-0.217956,-1.10775,-1.17306,-1.12836,-0.195502,-0.200965,0.237437,0.904615,1.12829,0.0931989,-0.627351,0.643282,-0.189485,-1.0545,-0.573034,-1.05603,0.311201,-0.49646,0.23236,0.335538,-0.483754,-0.255001,0.484928,1.76929,-0.268937,-0.346112,1.3005,0.182032,-0.442956,-0.151803,-0.658646,-0.770936,-1.0301,-0.768032,-0.833032,2
1.84254,3.4588,3.06386,2.92904,2.50442,2.42321,2.14135,1.91893,1.46751,1.3263,1.21123,1.05126,0.531559,-0.36281,1.54364,1.4751,1.32513,1.19737,0.963384,0.765309,0.513257,0.0983687,-0.278735,-0.481721,-0.877303,-0.833453,1.97649,1.64134,1.50513,1.01891,0.550621,-0.0326235,-0.346165,-0.622199,-0.788811,-0.818538,-0.759517,-1.00173,1.1388,1.47341,0.870875,1.04858,0.513685,-0.755543,-0.478418,-0.849777,-0.575327,-0.732813,-0.885613,-0.795567,0.257903,1.36844,1.02952,0.736381,-0.350374,-0.781673,-0.896556,-0.889593,-0.893901,-0.857287,-0.920195,-0.805569,-0.720637,1.21044,0.702212,0.410226,-0.0587228,-0.633679,-0.774547,-0.860436,-0.935381,-0.870757,-0.905603,0.160433,-0.214206,-0.344166,-0.593399,-0.832059,0.352607,-0.416787,-0.649643,-0.860426,1.40408,1.28386,0.921943,0.888633,0.105188,-0.215554,-0.433677,-0.481462,-0.681488,-0.909133,-0.934385,-0.890259,-0.900695,1.16103,0.600601,-0.0664366,-0.984433,-0.911951,-0.920097,-0.943947,0.873002,0.276837,-0.376666,0.702179,0.0411832,-0.3274,-0.760944,-0.977363,-0.968857,-1.02013,0.41747,-0.304745,-0.413298,-0.727249,-1.04247,-1.06024,-0.220032,-0.53334,-0.582598,-0.888956,-0.962391,-0.911885,-0.970933,-0.892579,-0.826326,-0.961196,-0.946666,-0.866941,-0.96517,0.267823,-0.894424,-1.05649,-1.04816,-1.05996,-0.219788,0.0297818,0.815716,1.21643,-0.0426135,-0.620024,0.724749,-0.270858,-0.930071,-0.574491,-0.923995,0.353416,-0.370457,0.359999,0.367434,-0.344853,-0.174746,0.503902,1.9877,-0.311955,-0.369098,1.58215,0.235712,-0.187675,-0.0162939,-0.45106,-0.598905,-0.945347,-0.608479,-0.694501,3
2.68492,3.38987,3.0101,2.89747,2.4849,2.41552,2.15036,1.96578,1.53677,1.46069,1.35691,1.17958,0.63516,-0.164929,1.61497,1.52882,1.35615,1.21552,0.909586,0.630735,0.288124,-0.0515965,-0.316919,-0.666165,-0.854911,-0.727449,2.00034,1.64715,1.50774,1.01925,0.45439,-0.118708,-0.345132,-0.685853,-0.736195,-0.755125,-0.829577,-0.902109,1.13748,1.52026,0.904031,1.0517,0.381683,-0.714242,-0.520199,-0.758142,-0.570189,-0.710586,-0.849815,-0.769454,0.125003,1.41219,1.06441,0.593599,-0.429617,-0.773743,-0.842818,-0.82658,-0.82772,-0.808755,-0.85981,-0.776316,-0.57977,1.24065,0.646727,0.348409,-0.272637,-0.668663,-0.758657,-0.824544,-0.861276,-0.785101,-0.915534,-0.0316108,-0.359955,-0.402775,-0.587947,-0.796732,0.29318,-0.412906,-0.717755,-0.770503,1.4435,1.33111,0.940637,0.928552,-0.00454609,-0.27672,-0.473267,-0.559206,-0.792041,-0.765668,-0.851885,-0.821836,-0.793702,1.19311,0.563965,-0.0825994,-0.894374,-0.803803,-0.832847,-0.850317,0.879391,0.287757,-0.725402,0.586369,0.0235983,-0.322486,-0.88753,-0.90475,-0.866729,-0.927749,0.402304,-0.281475,-0.326843,-0.702888,-0.94125,-0.943201,-0.254596,-0.528797,-0.524273,-0.859005,-0.967113,-0.866532,-0.856459,-0.865038,-0.922993,-0.952717,-0.882035,-0.906858,-0.975221,-0.168815,-0.895889,-0.985586,-0.913442,-0.984541,-0.384779,-0.00347811,0.951584,1.20082,-0.0889286,-0.654762,0.632611,-0.371913,-0.858721,-0.631065,-0.853494,0.282527,-0.517436,0.237455,0.336766,-0.494513,-0.276482,0.26646,1.94806,-0.316614,-0.382127,1.53368,0.0351727,-0.166715,-0.15118,-0.435439,-0.541657,-0.853785,-0.557954,-0.642429,3
1.35235,4.20807,3.73401,3.54576,2.97402,2.82992,2.33952,1.77721,-0.466771,-0.793514,-1.24333,-1.1009,-1.02866,-1.11654,-0.146519,-0.140822,-0.0126173,0.0828192,0.345624,0.479444,0.459711,0.432666,0.255673,-0.00430169,-0.739533,-1.03061,1.90444,1.70099,1.62,1.02374,0.964462,0.7555,0.543612,0.243608,-0.0973057,-0.617352,-0.917802,-1.13504,0.566484,-0.148095,-0.201979,0.241055,-0.0383271,-0.370413,-0.315658,-0.79912,-0.123033,-1.00916,-1.11308,-0.984343,1.01855,-0.0897822,-0.0233975,0.34662,0.101663,-0.129242,-0.571288,-0.477213,-0.807942,-0.899869,-1.06886,-0.865103,-0.450476,0.00781424,0.206647,0.384701,0.188255,0.0343939,-0.177265,-0.274724,-0.480732,-0.669622,-1.02652,0.447973,0.290787,0.247197,0.153485,-1.00223,0.866898,0.422259,0.117887,-0.230273,-0.0836876,-0.0595735,0.143202,0.197872,0.4586,0.46985,0.213476,-0.015922,-0.23485,-0.909037,-0.97857,-0.879455,-0.995777,-0.0264523,0.269609,0.00415141,-1.14633,-1.09105,-1.06106,-1.05557,0.0902813,0.319414,0.231724,0.196388,0.37683,0.228289,-0.312204,-1.04068,-1.10546,-1.10835,0.357032,0.367201,0.352049,0.113537,-1.08426,-1.17161,-0.0192269,0.185562,0.288429,-0.102395,-0.271319,0.017128,-0.636385,-0.751393,-0.952435,-0.865434,-0.552501,-1.16447,-0.96907,-0.958023,-1.00902,-1.18387,-1.21092,-1.06134,-1.18557,-0.66907,0.210998,1.3967,0.597732,-0.0282734,0.957088,0.303994,-1.12563,-0.0959907,-1.12042,0.76052,0.278763,0.674097,0.764462,0.279812,0.468201,1.79124,2.40206,0.161073,0.0748164,2.12705,1.28561,-0.304695,0.841609,-0.584746,-0.764949,-0.98298,-0.770093,-0.832815,3
1.51542,4.26727,3.85401,3.69828,3.08577,2.8567,2.25341,1.61051,-0.511684,-0.672304,-1.03128,-1.03314,-1.05894,-1.0927,-0.422849,-0.401575,-0.0678442,0.2124,0.312488,0.48476,0.623087,0.59961,0.571517,0.198096,-0.634131,-0.938731,1.71688,1.56479,1.43593,0.89444,0.819178,0.621781,0.372768,0.0750706,-0.148718,-0.462782,-0.938688,-1.14422,0.362868,-0.427147,-0.172068,0.19528,0.187718,-0.346194,-0.251224,-0.826903,-0.0194161,-1.04684,-1.09512,-0.917024,0.929636,-0.262749,0.0483755,0.145997,-0.052234,-0.259491,-0.577234,-0.486652,-0.699322,-0.784009,-0.975254,-0.716808,-0.082624,0.088311,0.0478985,0.192746,0.0650456,-0.156488,-0.330265,-0.371383,-0.516383,-0.563275,-1.03439,0.28108,0.139025,0.0613323,-0.0298596,-0.879908,0.703381,0.229972,-0.071136,-0.294693,-0.22952,-0.0290334,0.059802,0.204857,0.621038,0.458017,0.329972,0.160492,-0.113429,-0.844923,-0.95106,-0.862041,-1.07664,0.1058,0.166812,-0.138616,-1.17156,-1.0697,-1.01607,-1.09339,0.109988,0.280222,0.993867,0.164496,0.195689,0.0808887,-0.215753,-1.11587,-1.13313,-1.14236,0.299892,0.196638,0.168862,0.105839,-1.11324,-1.19433,0.220641,0.052366,0.0881821,-0.0879507,-0.715361,-0.130377,-0.780577,-0.689783,-0.999717,-0.852553,-0.381449,-1.10582,-0.926792,-1.17992,-0.960213,-1.22669,-1.17333,0.153863,-1.16748,-1.08538,0.194156,1.2221,0.487421,0.144355,0.770587,0.31513,-1.10913,-0.0265649,-1.06471,0.600317,0.462216,0.577393,0.668182,0.467007,0.553086,2.07657,2.41917,0.278616,0.1831,2.1327,1.50824,0.0733093,1.04823,-0.390293,-0.734661,-0.994516,-0.769253,-0.854049,3
3.92366,3.86972,3.47905,3.36614,2.9175,2.80391,2.30897,2.25171,1.51729,1.42883,0.949746,0.9012,-0.0167812,-0.735763,1.51005,1.31002,1.0601,0.885012,0.441071,0.206133,-0.221547,-0.359384,-0.881708,-0.820294,-0.690981,-0.844552,1.9685,1.43597,1.31741,0.735368,0.40164,-0.0213901,-0.299654,-0.405491,-0.358043,-0.390441,-0.87497,-0.872363,0.608919,1.28538,0.678662,0.530562,-0.382227,-0.649989,-0.602517,-0.528208,-0.825224,-0.851771,-0.877711,-0.824554,-0.556676,1.12295,0.773512,0.328396,-0.424633,-0.698086,-0.748538,-0.500432,-0.515846,-0.582399,-0.766482,-0.632438,-0.153371,0.911329,0.424528,0.147211,-0.288926,-0.605184,-0.691074,-0.507176,-0.534002,-0.48184,-0.87724,-0.0389601,-0.312656,-0.363079,-0.566946,-0.744798,0.271103,-0.29255,-0.440049,-0.417347,1.14751,1.04945,0.503834,0.449462,0.330243,-0.325143,-0.877095,-0.882002,-0.833436,-0.578117,-0.674665,-0.618099,-0.878279,0.945597,0.351295,-0.090328,-0.872696,-0.869118,-0.775836,-0.876136,0.589821,0.337393,0.321806,0.389952,0.273485,0.0147159,-0.818287,-0.873875,-0.872555,-0.873047,-0.413315,0.169212,0.0204012,-0.416631,-0.872352,-0.872362,-0.685371,-0.688947,-0.38197,-0.793754,-0.758542,-0.794105,-0.731148,-0.629843,-0.83605,-0.697988,-0.567925,-0.872367,-0.721964,-0.713426,-0.872061,-0.872362,-0.872366,-0.774895,-0.664776,-0.212853,1.27403,1.0961,-0.153133,-0.15687,0.385033,-0.464752,-0.867482,-0.365173,-0.827325,-0.0266809,-0.0615629,0.115198,0.291225,-0.0724147,-0.123573,0.54809,2.03164,-0.129459,-0.171557,1.03751,0.42754,0.117559,0.259454,-0.386255,-0.768592,-0.872993,-0.859728,-0.859166,1
4.93439,4.77081,4.30708,4.07486,2.84243,3.05603,2.41238,1.95833,1.34676,1.08504,1.16393,0.549069,-0.397787,-0.649639,1.10684,0.902894,0.659541,0.36601,-0.0256684,-0.269611,-0.509327,-0.706026,-0.657561,-0.241288,-0.311674,-0.50572,2.04309,1.22776,1.0298,0.389779,0.0611442,-0.242523,-0.199718,-0.180079,-0.229559,-0.360782,-0.587409,-0.714162,0.16338,0.89519,0.280722,0.196879,-0.383459,-0.21545,-0.61278,-0.473172,-0.404854,-0.398067,-0.585875,-0.471,-0.815903,0.798355,0.298488,-0.269772,-0.548879,-0.424479,-0.505914,-0.380979,-0.471796,-0.491474,-0.591213,-0.406455,0.348906,0.44099,-0.192042,-0.395661,-0.640914,-0.480469,-0.472094,-0.353056,-0.424758,-0.41341,-0.697282,-0.50504,-0.685672,-0.660429,-0.397886,-0.459092,-0.135921,-0.23607,-0.254753,-0.292948,0.814054,0.609481,0.131851,0.0710468,-0.75307,-0.761288,-0.344868,-0.434598,-0.348159,-0.431437,-0.521243,-0.420664,-0.662903,0.381608,-0.328942,-0.674222,-0.717361,-0.609215,-0.585228,-0.674235,-0.00714713,-0.45509,0.415691,-0.27987,-0.613014,-0.745181,-0.343908,-0.76108,-0.691261,-0.771175,-0.408662,-0.714114,-0.694286,-0.394809,-0.749711,-0.796018,-0.743451,-0.452887,-0.556228,-0.371845,-0.565484,-0.429826,-0.452249,-0.376678,-0.488516,-0.536068,-0.449968,-0.663722,-0.489225,-0.785255,-0.679701,-0.811275,-0.650749,-0.0490789,-0.643907,-0.384813,1.14142,0.827933,-0.147178,-0.0156203,0.113763,-0.290209,-0.640773,-0.236184,-0.613369,-0.157513,0.0758918,0.0403405,0.161155,0.055764,0.00264033,0.805699,1.95246,0.0427679,-0.00764033,0.945043,0.708736,0.419472,0.498066,0.0291085,-0.252456,-0.690181,-0.284694,-0.40782,3
