f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,class
1.56382,1.55401,1.53592,1.49923,1.45134,1.37198,1.29015,1.20493,1.11839,1.03111,0.944208,0.856976,0.77148,0.685191,0.610326,0.525118,0.440859,0.366087,0.281947,0.197845,0.113784,0.0297691,-0.0541923,-0.138093,-0.221923,-0.304136,-0.387705,-0.471152,-0.554455,-0.637585,-0.720505,-0.803165,-0.882971,-0.964675,-1.04581,-1.12272,-1.19767,-1.26995,-1.32948,-1.3772,-1.41022,-1.41536,-1.40424,-1.38764,-1.37679,-1.39394,-1.40423,-1.40447,-1.38459,-1.33586,-1.27959,-1.2143,-1.14056,-1.05998,-0.978664,-0.896801,-0.814514,-0.731894,-0.649007,-0.565904,-0.482623,-0.399194,-0.315641,-0.231982,-0.148233,-0.0702589,0.00789262,0.0918939,0.175944,0.260036,0.345013,0.42938,0.514594,0.599793,0.685085,0.761029,0.846471,0.933852,1.02074,1.10815,1.18924,1.2683,1.35221,1.43289,1.50984,1.53985,1.55485,1.56422,1.56395,1.55537,1.54737,1.50899,1.43159,1.36149,1.27781,1.19686,1.11624,1.02853,0.940986,0.854644,0.768192,0.682149,0.59687,0.512616,0.42743,0.343191,0.258981,0.175876,0.091778,0.00772405,-0.0762798,-0.159444,-0.242693,-0.32642,-0.410049,-0.493561,-0.576935,-0.660142,-0.743145,-0.825897,-0.91071,-0.992964,-1.07378,-1.1527,-1.22886,-1.2931,-1.34959,-1.39879,-1.41444,-1.40598,-1.39416,-1.37721,-1.38722,-1.40402,-1.41356,-1.40443,-1.37764,-1.33008,-1.2709,-1.19865,-1.12372,-1.04368,-0.962832,-0.881368,-0.799426,-0.729525,-0.646785,-0.56381,-0.480642,-0.397606,-0.315465,-0.231806,-0.148057,-0.0642295,0.0196653,0.0920702,0.17612,0.260212,0.343301,0.428507,0.512701,0.596922,0.682114,0.767437,0.853511,0.940057,1.0276,1.10449,1.19156,1.27747,1.3511,1.43189,1.49264,1.52821,1.54621,1.554,24
1.62946,1.622,1.58466,1.51433,1.43345,1.3548,1.27718,1.19992,1.12179,1.04049,0.967063,0.886225,0.805395,0.725001,0.651709,0.570903,0.490107,0.409323,0.328552,0.247795,0.167055,0.0863324,0.00563075,-0.0750472,-0.155698,-0.236317,-0.316899,-0.397276,-0.477025,-0.557393,-0.637677,-0.717861,-0.797919,-0.877817,-0.957509,-1.03693,-1.11412,-1.1924,-1.2673,-1.33991,-1.40487,-1.46054,-1.51274,-1.53713,-1.54837,-1.5396,-1.51277,-1.47122,-1.41462,-1.35288,-1.28216,-1.21619,-1.14089,-1.06244,-0.985135,-0.905676,-0.825966,-0.74726,-0.66712,-0.586869,-0.50653,-0.426118,-0.346464,-0.265897,-0.185291,-0.104651,-0.0239826,0.0567106,0.137426,0.21816,0.298551,0.379163,0.459961,0.54077,0.62205,0.702415,0.78325,0.864092,0.944557,1.02542,1.10647,1.18773,1.2694,1.35157,1.43298,1.51379,1.59226,1.63019,1.63743,1.63691,1.6052,1.5276,1.44719,1.36479,1.28249,1.20871,1.12701,1.04576,0.964913,0.884076,0.803245,0.722422,0.642093,0.561305,0.480528,0.399765,0.319016,0.238284,0.157569,0.0768758,-0.00379433,-0.0844376,-0.16505,-0.245626,-0.326161,-0.406647,-0.487075,-0.566413,-0.646614,-0.7267,-0.806644,-0.884951,-0.964336,-1.04153,-1.11989,-1.19509,-1.26841,-1.34137,-1.40498,-1.46127,-1.50477,-1.53615,-1.54885,-1.5442,-1.51357,-1.47534,-1.41895,-1.35815,-1.28626,-1.21341,-1.13686,-1.05772,-0.979607,-0.899717,-0.819648,-0.739443,-0.65913,-0.587525,-0.507007,-0.426438,-0.345826,-0.265177,-0.184498,-0.103793,-0.0230645,0.0576833,0.138448,0.219228,0.300022,0.380827,0.46211,0.542919,0.623738,0.704565,0.785833,0.866662,0.947498,1.02857,1.1096,1.19086,1.26624,1.34637,1.42814,1.50894,1.57754,1.61557,24
1.76018,1.72811,1.65112,1.55983,1.46803,1.37784,1.29054,1.20646,1.12286,1.03815,0.953181,0.869193,0.78255,0.703406,0.618048,0.539188,0.459177,0.374151,0.28878,0.205221,0.122568,0.0422115,-0.0401559,-0.12408,-0.2045,-0.286512,-0.366777,-0.447151,-0.522139,-0.598642,-0.676977,-0.74967,-0.82401,-0.891588,-0.96045,-1.02597,-1.09267,-1.1499,-1.20738,-1.25812,-1.30404,-1.33922,-1.36812,-1.38724,-1.40258,-1.40695,-1.39778,-1.38257,-1.35205,-1.32352,-1.27851,-1.23211,-1.17248,-1.11416,-1.05405,-0.991356,-0.92104,-0.844724,-0.767027,-0.686105,-0.610644,-0.529887,-0.443961,-0.365053,-0.285681,-0.197607,-0.11051,-0.0293566,0.0601715,0.149907,0.238715,0.329052,0.418497,0.508437,0.594033,0.682857,0.774166,0.86502,0.956346,1.04728,1.13134,1.22264,1.30717,1.39155,1.48327,1.5749,1.65788,1.73137,1.74694,1.72279,1.63195,1.54086,1.44866,1.3633,1.27218,1.18129,1.09025,0.999441,0.908199,0.817873,0.733663,0.643882,0.559225,0.470045,0.380214,0.291687,0.201506,0.114024,0.0319443,-0.0559421,-0.144447,-0.229486,-0.315438,-0.397357,-0.480629,-0.564005,-0.646167,-0.725554,-0.803099,-0.874088,-0.945358,-1.01366,-1.07991,-1.14014,-1.19494,-1.24409,-1.29142,-1.32078,-1.35214,-1.37392,-1.37957,-1.37991,-1.37617,-1.3618,-1.33292,-1.30046,-1.25981,-1.2178,-1.16352,-1.10397,-1.04499,-0.981742,-0.91486,-0.844883,-0.776319,-0.705074,-0.630197,-0.552517,-0.47539,-0.396735,-0.322733,-0.241637,-0.159498,-0.0764388,0.00647531,0.0911908,0.175089,0.258925,0.343472,0.43008,0.514431,0.599498,0.679159,0.764968,0.849907,0.934215,1.01158,1.09539,1.17845,1.25492,1.33328,1.42065,1.51095,1.59576,1.68701,1.74582,11
1.71395,1.6782,1.65873,1.58848,1.48847,1.38671,1.28535,1.18398,1.08307,0.983809,0.884994,0.803305,0.713349,0.62779,0.541232,0.460872,0.375725,0.288237,0.202273,0.123208,0.0356889,-0.0446,-0.130361,-0.210113,-0.294573,-0.364816,-0.449989,-0.525008,-0.610101,-0.675875,-0.747082,-0.822399,-0.879305,-0.946387,-0.984777,-1.05114,-1.11514,-1.1676,-1.21435,-1.2411,-1.27406,-1.29953,-1.317,-1.313,-1.32693,-1.31925,-1.30308,-1.27901,-1.24728,-1.20853,-1.17363,-1.12451,-1.07951,-1.01745,-0.962106,-0.891731,-0.828058,-0.757805,-0.680924,-0.607636,-0.531669,-0.453332,-0.369016,-0.283455,-0.203663,-0.127062,-0.0439546,0.0360718,0.122413,0.202169,0.283423,0.371041,0.456278,0.534891,0.61745,0.703594,0.795362,0.889656,0.987472,1.08753,1.18964,1.29178,1.39494,1.49726,1.59748,1.68297,1.74148,1.75744,1.75892,1.7267,1.66724,1.58375,1.48196,1.38065,1.27819,1.1771,1.07501,0.97801,0.883195,0.78979,0.704866,0.619477,0.538169,0.453986,0.370855,0.285129,0.201266,0.113364,0.0265645,-0.057944,-0.148796,-0.234464,-0.311574,-0.400991,-0.481456,-0.567871,-0.644172,-0.717807,-0.797752,-0.875234,-0.939619,-1.01053,-1.07771,-1.1406,-1.1987,-1.23851,-1.2845,-1.32357,-1.35524,-1.3788,-1.39381,-1.39998,-1.39704,-1.38527,-1.35058,-1.33589,-1.30786,-1.26867,-1.21824,-1.16207,-1.11223,-1.04601,-0.975948,-0.912293,-0.835381,-0.755852,-0.682663,-0.598542,-0.520507,-0.432846,-0.363601,-0.280042,-0.188582,-0.102952,-0.0148072,0.0727742,0.154402,0.237925,0.323164,0.405779,0.486664,0.554373,0.639175,0.719328,0.80377,0.894985,0.987579,1.07843,1.18073,1.27033,1.37277,1.47392,1.56481,1.65424,1.68881,1.71949,21
1.72115,1.69346,1.64651,1.60051,1.52456,1.4277,1.32916,1.22968,1.13088,1.03309,0.937853,0.84043,0.747601,0.654268,0.565528,0.47311,0.387536,0.297225,0.208791,0.121335,0.0353342,-0.0489899,-0.130059,-0.21219,-0.295993,-0.357057,-0.435291,-0.50392,-0.572235,-0.64475,-0.704238,-0.782043,-0.836787,-0.898455,-0.935386,-0.999081,-1.04031,-1.07508,-1.12252,-1.16401,-1.17797,-1.20505,-1.22476,-1.23634,-1.2399,-1.23546,-1.22261,-1.21715,-1.19483,-1.1591,-1.11694,-1.08759,-1.05126,-0.991388,-0.946591,-0.898543,-0.847269,-0.776535,-0.70795,-0.63936,-0.56795,-0.481921,-0.406006,-0.336941,-0.255472,-0.181135,-0.0956251,-0.0151189,0.0722381,0.158507,0.241098,0.331649,0.417981,0.510927,0.600387,0.695376,0.787411,0.884087,0.981318,1.07908,1.17848,1.27794,1.37523,1.473,1.57163,1.64224,1.69075,1.69953,1.7018,1.70653,1.67016,1.59954,1.50538,1.43227,1.33718,1.23951,1.14619,1.04541,0.952809,0.857863,0.762828,0.673377,0.580387,0.485475,0.395745,0.314285,0.235475,0.146854,0.0586383,-0.0278737,-0.121891,-0.205843,-0.297926,-0.378744,-0.468314,-0.546399,-0.631558,-0.71619,-0.786131,-0.865418,-0.942597,-1.0168,-1.08738,-1.12339,-1.18563,-1.24255,-1.29368,-1.33808,-1.37492,-1.40376,-1.42359,-1.43409,-1.43522,-1.42644,-1.40837,-1.38154,-1.34604,-1.31698,-1.27198,-1.22276,-1.17013,-1.10269,-1.0312,-0.970748,-0.895724,-0.84147,-0.75801,-0.684262,-0.596653,-0.526424,-0.446769,-0.35523,-0.272368,-0.186794,-0.100163,-0.0121417,0.0771378,0.167532,0.258945,0.351279,0.445019,0.537054,0.60879,0.706944,0.801315,0.894902,0.991807,1.08805,1.184,1.28216,1.3785,1.47581,1.56669,1.63181,1.67787,1.70006,20
1.60782,1.59976,1.57242,1.54808,1.50474,1.45828,1.40233,1.31965,1.22456,1.12528,1.02722,0.930769,0.817745,0.699956,0.59807,0.495969,0.37864,0.266018,0.157914,0.0668613,-0.0450181,-0.151069,-0.256914,-0.362511,-0.46784,-0.572835,-0.672011,-0.768727,-0.865618,-0.958119,-1.03596,-1.0864,-1.15247,-1.20952,-1.21358,-1.2043,-1.16661,-1.11812,-1.05937,-0.998883,-0.953078,-0.929972,-0.898397,-0.896038,-0.90002,-0.89512,-0.898646,-0.938417,-0.953796,-0.999823,-1.05455,-1.11773,-1.15865,-1.19734,-1.20771,-1.17275,-1.13219,-1.07216,-0.999137,-0.912953,-0.832297,-0.740153,-0.646052,-0.543496,-0.44036,-0.336739,-0.23269,-0.124271,-0.0202045,0.0746071,0.187579,0.300559,0.419448,0.532445,0.651515,0.764518,0.878687,0.967707,1.07185,1.16944,1.25773,1.3322,1.41638,1.46055,1.49862,1.53979,1.5622,1.56878,1.56486,1.56374,1.56546,1.54802,1.53344,1.50877,1.44643,1.3765,1.28975,1.20014,1.10273,1.00314,0.892746,0.803679,0.689279,0.577326,0.463415,0.351002,0.243077,0.130186,0.025497,-0.0631387,-0.167925,-0.271924,-0.368786,-0.471556,-0.573738,-0.669792,-0.758794,-0.84238,-0.924472,-1.00142,-1.06195,-1.10758,-1.14335,-1.13618,-1.10818,-1.09347,-1.04612,-0.989064,-0.968861,-0.94011,-0.924745,-0.924162,-0.904264,-0.921526,-0.934365,-0.934822,-0.947293,-1.01743,-1.07518,-1.13783,-1.17408,-1.19026,-1.19012,-1.15973,-1.10642,-1.03903,-0.965508,-0.878339,-0.782491,-0.689082,-0.590753,-0.48678,-0.382379,-0.277621,-0.169689,-0.0620695,0.0456169,0.138911,0.24475,0.36275,0.475631,0.593917,0.706843,0.825366,0.938322,1.05371,1.13153,1.22873,1.32211,1.407,1.47376,1.51521,1.5569,1.57443,1.60546,1.60858,14
1.66794,1.63451,1.56649,1.4852,1.40389,1.3222,1.24003,1.159,1.07688,0.994767,0.913329,0.831264,0.758517,0.676509,0.59533,0.513396,0.431489,0.349941,0.268744,0.186983,0.106358,0.0259215,-0.0555699,-0.136981,-0.218299,-0.299509,-0.370584,-0.451779,-0.521954,-0.602297,-0.684416,-0.762142,-0.841477,-0.92028,-0.998401,-1.07563,-1.15071,-1.22586,-1.29366,-1.36165,-1.42434,-1.47893,-1.52112,-1.53877,-1.54692,-1.52313,-1.48588,-1.43279,-1.37103,-1.30366,-1.23151,-1.15889,-1.08342,-1.00663,-0.928877,-0.850826,-0.781867,-0.702208,-0.622193,-0.541888,-0.463044,-0.382205,-0.30221,-0.221475,-0.140161,-0.0587541,0.0227344,0.103167,0.184833,0.266551,0.339103,0.420635,0.502041,0.583564,0.665439,0.738171,0.820194,0.901545,0.983623,1.05651,1.13863,1.22042,1.30269,1.38442,1.46666,1.54746,1.62796,1.6797,1.67575,1.61982,1.54765,1.46633,1.39315,1.31094,1.23783,1.15565,1.07348,0.991879,0.909744,0.827621,0.746831,0.664779,0.582745,0.501508,0.419546,0.338001,0.25661,0.174794,0.094004,0.0123058,-0.0681808,-0.149698,-0.229817,-0.312472,-0.39299,-0.473241,-0.55408,-0.633132,-0.713823,-0.793091,-0.872625,-0.951647,-1.02719,-1.09816,-1.16891,-1.2417,-1.30694,-1.37505,-1.43772,-1.49194,-1.53314,-1.5468,-1.54549,-1.52166,-1.4813,-1.4255,-1.36971,-1.30679,-1.23507,-1.16093,-1.08507,-1.00796,-0.929932,-0.851205,-0.771932,-0.692224,-0.612169,-0.531832,-0.45126,-0.370494,-0.289562,-0.20849,-0.127298,-0.0460031,0.034233,0.115651,0.197233,0.278873,0.359535,0.441308,0.522535,0.604967,0.686669,0.760181,0.841489,0.922854,1.00382,1.0773,1.15877,1.24081,1.32293,1.39588,1.47745,1.55865,1.63297,1.66835,28
1.81623,1.83174,1.8597,1.83197,1.72434,1.61341,1.4887,1.36319,1.23809,1.12774,1.00435,0.888056,0.778118,0.696403,0.618902,0.523032,0.422268,0.328302,0.246234,0.15308,0.0585527,-0.0411623,-0.11985,-0.199121,-0.285137,-0.369728,-0.444674,-0.524946,-0.59762,-0.665253,-0.747289,-0.809293,-0.874856,-0.934625,-0.997871,-1.04558,-1.09132,-1.1361,-1.1738,-1.20393,-1.2262,-1.25148,-1.26368,-1.26607,-1.26633,-1.2582,-1.24174,-1.22819,-1.18479,-1.16097,-1.11892,-1.07513,-1.02469,-0.975947,-0.923941,-0.855649,-0.790964,-0.722548,-0.658784,-0.579219,-0.508151,-0.429164,-0.355937,-0.268252,-0.176105,-0.120518,-0.0423647,0.00872607,0.0957709,0.185021,0.27403,0.366656,0.461702,0.553037,0.625209,0.70842,0.77661,0.877226,0.982488,1.09454,1.22015,1.3458,1.4715,1.59723,1.7064,1.81225,1.86351,1.9051,1.89091,1.84158,1.74411,1.62236,1.49707,1.37096,1.24488,1.11882,0.994548,0.873573,0.769063,0.673507,0.605495,0.52717,0.45081,0.371838,0.267126,0.197344,0.103382,0.0484792,-0.0407773,-0.120695,-0.203666,-0.291189,-0.374989,-0.462842,-0.539192,-0.621121,-0.690381,-0.764134,-0.822299,-0.884114,-0.925428,-0.973042,-1.04408,-1.0999,-1.15796,-1.20207,-1.23729,-1.26587,-1.29485,-1.31689,-1.34167,-1.34653,-1.34258,-1.30741,-1.28907,-1.2601,-1.23449,-1.20707,-1.16478,-1.11726,-1.0631,-1.01212,-0.931434,-0.881859,-0.806177,-0.753027,-0.681217,-0.612266,-0.567076,-0.511749,-0.460615,-0.39238,-0.324823,-0.2772,-0.203193,-0.137065,-0.0716876,-0.00899717,0.0855088,0.173469,0.273574,0.361439,0.449251,0.546658,0.645933,0.70515,0.772901,0.861249,0.97988,1.1043,1.23019,1.35766,1.48517,1.61039,1.70406,1.77224,10
1.59994,1.59903,1.57837,1.53646,1.4898,1.42744,1.33574,1.24503,1.17433,1.08521,0.994199,0.902895,0.815252,0.726445,0.632515,0.554233,0.480424,0.394366,0.30411,0.21798,0.134121,0.0512023,-0.037392,-0.124756,-0.206995,-0.291693,-0.365248,-0.450665,-0.53532,-0.58963,-0.663603,-0.742366,-0.821461,-0.8987,-0.960383,-1.03194,-1.10025,-1.16463,-1.20319,-1.26589,-1.30004,-1.35579,-1.38785,-1.38792,-1.40103,-1.41909,-1.40647,-1.38289,-1.36931,-1.32588,-1.287,-1.23398,-1.17022,-1.10218,-1.04394,-0.968653,-0.891099,-0.815383,-0.740829,-0.667291,-0.591436,-0.505724,-0.419329,-0.338836,-0.258187,-0.170266,-0.0865702,0.00282117,0.0905145,0.172679,0.246353,0.325087,0.411848,0.502096,0.590044,0.678444,0.767258,0.856446,0.947526,1.03703,1.10584,1.19784,1.2881,1.3786,1.46949,1.53827,1.62924,1.68904,1.68822,1.68961,1.66131,1.58625,1.49491,1.42667,1.33635,1.24477,1.1529,1.06335,0.971569,0.882475,0.793747,0.702266,0.635901,0.548154,0.457088,0.370076,0.304021,0.214812,0.130024,0.0445935,-0.0430354,-0.122125,-0.213602,-0.291594,-0.378825,-0.465512,-0.544109,-0.619112,-0.702349,-0.782718,-0.854269,-0.920587,-0.996153,-1.06911,-1.13889,-1.20481,-1.2488,-1.30306,-1.35031,-1.38908,-1.41818,-1.42988,-1.42099,-1.41574,-1.3991,-1.37179,-1.33489,-1.28961,-1.25471,-1.19519,-1.13074,-1.06226,-0.990474,-0.915953,-0.863788,-0.790657,-0.710113,-0.638013,-0.55448,-0.481351,-0.405852,-0.327256,-0.240504,-0.160208,-0.0786721,0.00994119,0.0951725,0.178594,0.267008,0.357011,0.447083,0.532575,0.619532,0.707691,0.801306,0.890571,0.979926,1.07119,1.16252,1.2539,1.34534,1.43084,1.5094,1.5479,1.58884,1.60064,22
0.885342,0.765826,0.670925,0.559688,0.488904,0.426777,0.357154,0.286527,0.241587,0.191036,0.130462,0.0849635,0.0393258,-0.004772,-0.0596123,-0.104282,-0.139637,-0.172511,-0.211085,-0.254477,-0.27895,-0.312184,-0.349126,-0.365514,-0.381247,-0.408485,-0.417767,-0.44572,-0.45548,-0.477905,-0.490904,-0.484382,-0.510731,-0.508125,-0.503936,-0.499032,-0.4849,-0.498965,-0.504835,-0.50469,-0.488766,-0.487738,-0.48267,-0.474643,-0.461288,-0.437621,-0.427562,-0.430046,-0.391116,-0.364754,-0.346413,-0.307635,-0.279666,-0.245655,-0.22042,-0.174333,-0.152013,-0.112258,-0.06091,-0.0122861,0.0386473,0.0709931,0.137297,0.191647,0.224151,0.265681,0.326548,0.376215,0.431074,0.478945,0.546989,0.595979,0.677904,0.775166,0.896917,1.02107,1.14652,1.27631,1.40871,1.46431,1.51721,1.56018,1.58327,1.60932,1.6383,1.63918,1.62615,1.56903,1.48432,1.37863,1.26599,1.15383,1.03399,0.914355,0.803393,0.685059,0.574459,0.456159,0.34751,0.22378,0.107281,-0.0133285,-0.129557,-0.237956,-0.346152,-0.456994,-0.570686,-0.685228,-0.783283,-0.86443,-0.969682,-1.06441,-1.17003,-1.28443,-1.37035,-1.44343,-1.53815,-1.62884,-1.69733,-1.74877,-1.82224,-1.86864,-1.92501,-1.95094,-1.96641,-1.98778,-1.95814,-1.93456,-1.88525,-1.83811,-1.78547,-1.7138,-1.63949,-1.54957,-1.47093,-1.36751,-1.27169,-1.16813,-1.0756,-0.966389,-0.846582,-0.764368,-0.642122,-0.568563,-0.454846,-0.332721,-0.225134,-0.124108,-0.0209432,0.0960275,0.213437,0.331241,0.442863,0.559118,0.659242,0.769961,0.889467,1.00919,1.1291,1.2478,1.36177,1.44295,1.54287,1.60962,1.63142,1.64818,1.64591,1.63799,1.60287,1.54621,1.48726,1.43001,1.35937,1.24959,1.12264,0.997984,9
1.66274,1.58811,1.49619,1.40435,1.31314,1.222,1.13176,1.04141,0.952223,0.870678,0.782597,0.695286,0.60741,0.519904,0.433015,0.348507,0.263206,0.187321,0.103761,0.0297165,-0.0538827,-0.133479,-0.211529,-0.287844,-0.36774,-0.433922,-0.508356,-0.580663,-0.639365,-0.707649,-0.772946,-0.834823,-0.891319,-0.943056,-0.996318,-1.03739,-1.08123,-1.11876,-1.14594,-1.16956,-1.18309,-1.1996,-1.20761,-1.20689,-1.20612,-1.19305,-1.17724,-1.15241,-1.11875,-1.08764,-1.0441,-1.00467,-0.9543,-0.898998,-0.839366,-0.788224,-0.716606,-0.65168,-0.583596,-0.509635,-0.437478,-0.359763,-0.283553,-0.211068,-0.131729,-0.0509412,0.0333236,0.107812,0.191877,0.276885,0.36127,0.448393,0.536133,0.623569,0.704443,0.792624,0.882253,0.972313,1.06277,1.15315,1.23559,1.32688,1.4188,1.51098,1.60333,1.68875,1.74495,1.74963,1.70608,1.62411,1.53736,1.45785,1.37045,1.28147,1.19136,1.11011,1.02186,0.93074,0.84136,0.751326,0.661489,0.570897,0.483201,0.399764,0.310645,0.220761,0.131093,0.0416648,-0.0474934,-0.136346,-0.224849,-0.312957,-0.398155,-0.484656,-0.571005,-0.656622,-0.741379,-0.825111,-0.903465,-0.984213,-1.06313,-1.13466,-1.20585,-1.27215,-1.33081,-1.38997,-1.43474,-1.47818,-1.50327,-1.52488,-1.53395,-1.52997,-1.51318,-1.49256,-1.46054,-1.41678,-1.36141,-1.3107,-1.24573,-1.17614,-1.10566,-1.02744,-0.95148,-0.869397,-0.785999,-0.702654,-0.619386,-0.533035,-0.448962,-0.361272,-0.273121,-0.184568,-0.0956626,-0.00644855,0.0808307,0.170641,0.26066,0.350048,0.439362,0.529947,0.620664,0.709827,0.800823,0.890365,0.981258,1.07145,1.16185,1.243,1.33299,1.42082,1.50911,1.58811,1.67305,1.7193,1.74323,1.72385,12
1.56243,1.55092,1.5415,1.5065,1.47135,1.41336,1.33356,1.25067,1.16558,1.07823,1.00152,0.914166,0.825104,0.736547,0.649977,0.561791,0.47684,0.390272,0.305366,0.22052,0.13574,0.0510369,-0.0318333,-0.11597,-0.200276,-0.284444,-0.368448,-0.449546,-0.532977,-0.616124,-0.69893,-0.781314,-0.863194,-0.940205,-1.02026,-1.09403,-1.154,-1.22209,-1.27575,-1.3199,-1.35324,-1.37357,-1.36794,-1.36273,-1.37025,-1.36638,-1.37732,-1.38511,-1.37618,-1.35163,-1.3058,-1.2444,-1.18357,-1.10757,-1.03421,-0.954235,-0.872398,-0.790009,-0.707167,-0.626805,-0.543137,-0.45924,-0.377438,-0.29307,-0.208576,-0.123973,-0.0410711,0.0437856,0.12871,0.214918,0.300248,0.385271,0.470339,0.556879,0.644605,0.733052,0.820586,0.909517,0.997853,1.08624,1.17282,1.25759,1.34067,1.42023,1.49715,1.5353,1.55301,1.56299,1.56253,1.56414,1.5524,1.52808,1.46798,1.40344,1.32297,1.24008,1.15418,1.06505,0.977652,0.888568,0.800029,0.711813,0.62367,0.537116,0.450562,0.36556,0.280608,0.19404,0.109139,0.0243027,-0.0604578,-0.145133,-0.229711,-0.314174,-0.396191,-0.480234,-0.564077,-0.647683,-0.733957,-0.817143,-0.896488,-0.978465,-1.05925,-1.13291,-1.20317,-1.27022,-1.3162,-1.35921,-1.3799,-1.36882,-1.36153,-1.36604,-1.35948,-1.37573,-1.37931,-1.3848,-1.36399,-1.32126,-1.28525,-1.22528,-1.15345,-1.08071,-1.00736,-0.927574,-0.846907,-0.769244,-0.687049,-0.607571,-0.524391,-0.440935,-0.357239,-0.275777,-0.191594,-0.107275,-0.0228377,0.0617054,0.146338,0.231052,0.315837,0.400686,0.487259,0.573832,0.660406,0.74698,0.83334,0.910175,0.997801,1.0848,1.17213,1.25572,1.33267,1.40673,1.47161,1.51654,1.54163,1.55636,24
1.70239,1.64327,1.58663,1.54596,1.53513,1.4621,1.35325,1.24234,1.13285,1.02491,0.907668,0.801005,0.6901,0.632207,0.514676,0.403442,0.30437,0.197406,0.094902,-0.0128362,-0.1082,-0.195523,-0.278974,-0.361649,-0.46117,-0.532985,-0.599581,-0.660544,-0.715454,-0.763897,-0.837188,-0.887241,-0.962119,-0.991126,-1.00986,-1.02008,-1.05512,-1.1393,-1.21103,-1.27526,-1.30717,-1.28803,-1.24369,-1.1909,-1.19306,-1.2367,-1.2209,-1.19766,-1.16724,-1.12997,-1.0862,-1.03635,-1.01992,-0.967307,-0.945387,-0.919554,-0.885824,-0.834414,-0.759332,-0.690878,-0.614169,-0.551414,-0.483213,-0.409968,-0.33207,-0.225853,-0.144291,-0.0787513,0.0271162,0.125163,0.230179,0.32529,0.433485,0.538178,0.651277,0.768631,0.886239,1.00408,1.11949,1.22448,1.33113,1.43489,1.50391,1.54856,1.55415,1.59259,1.5965,1.59238,1.5913,1.59333,1.59846,1.60667,1.58998,1.51119,1.40906,1.3027,1.19525,1.08943,0.972244,0.869028,0.763925,0.652557,0.546934,0.440664,0.334291,0.220074,0.122865,0.0341997,-0.0510624,-0.134483,-0.236867,-0.319446,-0.412087,-0.479208,-0.540984,-0.59703,-0.646966,-0.690422,-0.765422,-0.844051,-0.918531,-0.979831,-0.992741,-0.997149,-0.993004,-1.00983,-1.04767,-1.11937,-1.20427,-1.18067,-1.18739,-1.19042,-1.19976,-1.23493,-1.21826,-1.22009,-1.24647,-1.22911,-1.22039,-1.17828,-1.16258,-1.09797,-1.03112,-0.991086,-0.92127,-0.876957,-0.808159,-0.714028,-0.617562,-0.543299,-0.474486,-0.400673,-0.320757,-0.215321,-0.125161,-0.013696,0.0899038,0.19139,0.294353,0.390278,0.45894,0.550615,0.66592,0.78236,0.887532,1.00268,1.11222,1.22637,1.33422,1.40918,1.49925,1.5608,1.60781,1.65819,1.70716,1.70402,6
