f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,class
-0.949526,-2.09379,-1.33695,-0.655502,-0.641551,-0.780089,-1.91856,-1.24854,-1.26777,-1.38739,-1.49149,-1.11896,-1.0193,-1.39876,-1.24302,-1.12886,-2.15513,-1.06942,-0.878867,-1.61074,1.08593,0.846407,0.627258,0.733836,0.943607,1.23247,1.30701,0.112364,0.189132,1.27296,0.133843,0.617049,0.34968,0.623258,0.0966208,0.355415,0.545973,0.0249142,0.346726,0.334295,1.51184,0.677127,0.0235951,0.96262,0.774958,0.794803,0.170077,0.834621,-0.0279086,0.621207,0.986938,0.868416,1.27606,0.421759,1.16691,0.48168,0.106787,1.00126,0.00832466,0.954404,5
-0.491517,-1.41896,-1.07179,-1.09925,-1.0971,-0.201,-0.157238,-0.405281,-1.27225,-1.74515,-0.2677,-1.78614,-1.45262,-0.164749,0.0822011,-0.30344,-1.14548,-1.49115,-0.239472,-1.71362,-1.23838,-0.569802,-1.89401,-0.704614,-1.13291,-1.0639,1.74607,0.424327,0.724295,0.641991,0.328164,0.456311,0.451586,0.204177,0.159886,-0.0588174,0.237854,1.48604,-0.183914,1.77534,0.834035,0.433637,0.951304,1.7548,0.905514,1.52016,0.406907,0.848864,0.785548,1.44667,1.18556,1.18536,-0.0652353,0.212535,0.721051,0.13328,0.105704,1.43263,0.799989,0.0537083,5
-1.10628,-1.14022,-0.219871,-0.697995,-0.209272,-1.30636,-0.863956,-1.22293,-0.434097,-0.64133,-1.23733,-1.21232,-1.0883,-0.810118,-0.631207,-0.298464,-0.392865,-0.554702,-1.2661,-0.747566,-0.736288,-1.11808,-0.403434,-1.09869,-0.780459,-1.11997,-0.687689,-0.955165,-0.443065,-0.356517,-1.03412,-0.734353,-0.276546,-0.901692,-0.488279,-0.300623,1.36836,1.31333,1.3678,0.892578,0.916949,1.69377,1.38768,1.40978,1.30458,0.774213,1.08507,1.42548,1.24054,0.562521,0.638317,0.698042,1.17866,1.11946,1.08507,1.59977,1.32363,1.20541,1.31518,0.610076,5
-1.40811,-1.28136,-0.787699,-0.670192,-1.51925,-1.49619,-0.527141,-0.675615,-1.09046,-0.937851,-0.830693,-0.368278,-1.04452,-1.45262,-0.890722,-1.70691,-0.936857,-1.80856,-1.60074,-1.53345,-1.17406,-1.33746,-0.889004,0.486861,0.83177,0.0517612,0.885543,1.09159,0.209001,0.267324,1.04896,0.925222,1.16538,1.43023,-0.0588057,0.515855,0.130233,0.0222839,-0.0720141,0.373153,1.02002,1.06877,1.02647,1.20042,0.268398,1.0637,0.644556,0.840696,1.0347,1.27176,0.717606,1.33401,0.309809,0.578595,0.286788,1.50431,0.0518552,0.24331,0.824763,1.37286,5
-1.25929,-1.35631,-1.37301,-0.04265,-1.4576,-0.0676207,-1.1427,-1.60704,-0.106874,-1.16043,-0.513416,-0.925902,-0.37851,-0.822425,-1.30229,-0.609026,-1.03882,-0.436858,-0.489966,-0.50129,-1.07721,-1.641,-1.50839,-1.04572,-1.05486,-1.23907,-1.01095,-0.339271,-0.0837701,-0.89052,0.524473,0.667494,0.233784,0.976158,1.31156,0.773212,0.642869,1.47312,1.24149,0.233742,0.626886,1.43601,1.59792,0.12219,1.32832,0.158291,0.497912,0.625503,1.10181,1.67022,1.04627,0.914713,1.10273,0.676841,0.489436,1.11106,1.26058,0.669319,0.975895,0.992957,5
-0.591209,-0.139544,-1.38451,-0.187658,-0.502886,-0.582562,-0.901392,-1.70428,-1.4264,-1.4684,-1.25096,-0.300942,-0.939485,-0.5732,-1.31694,-1.60798,-1.44622,-1.10264,-1.54766,-0.225022,-1.80114,-0.349168,-0.670675,-0.327543,-1.05168,-1.02126,-0.283591,-0.840763,1.13216,1.17611,0.219145,0.472203,0.0789521,1.54359,1.42258,1.40987,1.50386,0.0525056,-0.0402465,1.18605,0.640398,1.08507,1.4725,1.55496,1.11323,-0.00946932,0.401342,0.997686,0.516785,0.419141,0.711006,1.0563,0.293061,0.921205,0.651162,0.826659,0.53984,1.45773,0.418525,0.321778,5
-0.467135,-1.46887,-0.740362,-0.847805,-1.34038,-0.0175216,-1.34735,-1.3519,-0.319192,-0.098177,-0.121038,-0.825398,-0.640718,-1.14698,-1.03694,-0.575166,-1.26462,-0.0545377,-0.781117,-1.06779,-1.0978,0.0169572,-0.662111,-0.539124,-1.35832,-0.663873,-0.166974,-0.467376,-0.203123,-0.655234,-1.235,-1.38952,-0.257311,-1.06598,-0.0996993,-0.660188,1.09767,0.719647,1.17794,0.430089,0.976743,1.46393,1.70769,1.32702,0.283507,1.32049,0.713905,0.725283,1.05319,0.514176,1.82857,1.32227,1.81655,0.456756,0.968023,1.25615,1.48737,1.12151,0.836651,1.41254,5
0.0949232,-0.713773,-0.959648,-1.09186,-1.19842,-0.747281,0.447931,0.630135,-1.40154,-0.06264,-1.47358,0.160039,0.501864,-0.251751,-0.36601,-1.31818,-1.46703,-1.10385,0.348794,-0.649826,-1.39327,-1.00776,-1.50098,-0.495746,-0.679692,0.250685,-0.528165,-0.573508,-0.68456,-0.0579889,-0.283874,-1.45229,-0.563988,-0.682383,-0.390354,-1.1806,0.0524102,0.371653,0.564842,1.98071,1.41621,-0.0334668,0.743266,1.69551,0.577054,0.874823,1.49201,0.234001,-0.0481326,1.93238,0.68577,0.581843,1.94364,1.1449,1.75926,1.26961,-0.062165,0.22173,0.404864,2.04343,5
-0.397974,-0.189122,-0.584599,-0.904722,-1.38344,-0.364624,-0.238997,-1.09319,-0.402548,-0.513303,-0.914665,-0.685026,-1.19954,-0.33122,-1.10022,-0.501439,-0.174326,-0.46083,-0.270694,-1.14012,-0.403611,-0.965366,-0.718773,-0.549896,-0.666686,-1.14335,-0.197991,-1.08121,-1.26503,-0.642323,-1.33959,-1.10045,-0.593307,-1.18617,-1.14146,-1.16716,0.83683,0.708443,1.12853,0.676586,1.39093,1.63599,0.743501,1.60614,1.63307,1.55003,0.889228,1.24544,0.681675,1.70558,1.32422,0.730766,0.9979,1.01075,1.30718,0.77,0.484173,1.15862,1.15996,1.63745,5
-0.171711,-0.3512,-1.56731,-0.303647,-1.11834,-0.823509,-1.6278,-0.900761,-1.08462,-1.45303,-0.475063,-1.76291,-0.876936,-1.3066,-0.561249,-0.685562,-0.693075,-1.77731,-0.788291,-0.76,-0.90949,-1.55196,-1.53771,-0.831132,-0.913356,-0.731503,-0.322717,0.831416,1.11695,0.0455782,1.36342,0.0353052,1.22501,1.4801,0.455881,1.07462,0.655588,1.40165,-0.0199801,1.48006,0.467219,0.0678589,1.1927,0.432206,0.0173413,1.31084,0.856006,0.129565,1.28345,0.602065,0.947096,0.699986,1.32073,0.487287,0.366143,1.44664,0.236515,0.841156,1.36487,0.671489,5
-1.15345,-2.05868,-0.634413,-0.663293,-0.471964,-1.75306,-1.11691,-0.660682,-1.29785,-1.81417,-0.649,-1.37457,-0.278239,-0.631631,-0.952512,-0.459818,-0.634413,-0.91348,-0.482966,-0.475765,-1.84157,-0.4382,-1.48767,-1.42316,-1.33259,-0.656154,1.32165,0.570428,0.598057,0.55391,0.964738,0.501542,1.27825,0.350033,1.16895,0.679026,1.53115,0.783329,0.52367,0.97438,0.878824,1.22962,0.568265,0.557665,0.671424,0.126857,1.31235,1.34423,1.41749,0.428345,-0.0164783,-0.103459,1.27955,0.402061,0.267704,-0.0869559,1.60452,0.515047,1.18632,0.273715,5
-0.485861,-0.446082,-1.04294,-0.934947,-1.12982,-0.440592,-0.544319,-0.196403,-0.368608,-0.156499,-1.55444,-1.31076,-0.763802,-0.796756,-1.5785,-0.163923,-0.657405,-0.539877,-0.191362,-1.43499,-0.574103,-1.42133,-0.72889,-0.573055,-1.55004,-1.39609,-0.879408,-0.573966,-1.16011,-0.815348,-0.0934488,-0.824744,-1.27187,1.13084,0.447885,0.742235,1.61168,0.525047,0.653293,1.61012,1.60843,1.60445,0.62548,1.33203,1.24287,1.14248,1.14175,1.01083,1.1658,1.07319,0.506256,1.67312,0.720748,1.35206,1.1406,0.450905,0.57678,0.503323,0.622648,0.385434,5
-1.33084,-1.25172,-1.25876,-1.19697,-0.22771,-1.40311,-1.30382,-0.104087,-0.593918,-1.40137,-0.109684,-1.01105,-1.11255,-0.32239,-0.491564,-0.20411,-0.811112,-0.624939,-1.31067,-1.13442,-1.03614,-1.3578,-1.01538,-0.148507,-0.872982,-1.31246,-0.507201,-0.630063,-0.373838,-0.969138,-1.29589,0.654328,1.38936,0.548051,0.501473,0.318473,0.24834,0.828892,0.355011,1.25476,0.692735,0.501346,0.743122,1.55117,0.555425,1.3071,0.303689,1.34304,0.868903,0.694974,1.58134,0.686538,1.30774,0.80521,0.911327,1.61228,1.14576,0.912215,1.5454,1.55621,5
0.0769673,-1.15483,-1.37855,-1.18558,-1.37102,0.107845,-0.143349,-1.17941,-1.53815,-1.30035,-1.48802,-1.63441,-0.650147,-1.509,-1.09834,-1.03806,-0.701136,-1.14635,-0.723366,-0.58656,-0.197831,-1.46728,-1.17195,-0.160408,1.31976,1.45794,0.0465811,0.679095,-0.221926,1.37126,1.42244,-0.383878,1.06186,-0.267438,0.0078523,-0.513206,1.00742,1.09902,0.830653,-0.496775,0.919692,-0.36738,-0.368821,1.25133,0.0348641,0.944974,1.23881,-0.275475,0.230696,1.08185,1.25762,0.774984,0.856562,1.26671,1.26286,1.28377,1.34717,1.33508,0.186422,-0.0430852,5
-0.89269,-0.257805,0.120932,-1.06971,-1.33724,-1.19615,-1.3271,-0.635919,-0.109267,-0.468953,-1.24405,-1.1169,-0.491246,-0.330855,-1.0336,-1.10785,-0.61954,-0.419571,-0.135982,-0.205984,-0.927691,-0.978941,-0.20837,-1.09799,-0.809693,-0.970603,-1.232,0.0223084,-0.644154,-0.388576,-0.6153,-0.745501,-1.1337,-1.26624,-0.900549,-0.275131,1.26522,0.674947,0.506697,1.27465,1.57891,0.594803,1.56909,1.01349,0.816624,1.42613,1.4328,0.374551,1.84487,0.620376,1.2955,1.84573,1.58314,1.29046,1.62067,0.377261,0.412068,0.56722,1.37322,0.69318,5
-1.10138,-1.25683,-1.5952,-0.868403,-0.744626,-1.86736,-0.439283,-0.608056,-0.66491,-0.815096,-1.9448,-0.4766,-1.04294,-0.321775,-1.63299,-0.681027,-1.88934,-1.31806,-0.491656,-1.20812,-1.06237,-0.579858,-1.89626,-0.343228,-0.378408,0.0113689,0.345194,0.312928,1.23317,1.00206,1.01527,0.388226,1.43718,-0.00281684,0.613283,0.863577,0.852526,1.37422,0.698113,-0.335961,0.755964,-0.0471791,0.855898,1.12421,0.77357,-0.0741574,1.20543,0.137299,0.948755,0.319387,0.531192,0.376542,0.65858,1.33956,0.344276,1.39904,1.34463,1.18189,1.35596,0.889384,5
-0.772976,-0.446226,-0.886235,-1.6138,-0.766638,-0.449966,-0.465309,-1.42893,-1.56601,-1.52611,-1.14051,-1.31324,-1.13973,-1.03729,-1.30593,-1.62231,-1.69991,-0.703507,-1.05436,-0.468971,-0.932298,-1.07352,-1.0762,-1.57443,-0.616936,-0.425619,0.0948573,0.495344,1.08118,1.0885,0.669471,1.22742,1.25831,0.599016,0.74127,0.93037,0.385983,1.05478,1.25934,0.77685,1.07982,1.13991,0.728816,0.690481,0.405772,0.952992,1.38148,0.543703,1.27908,0.995225,0.251132,0.821266,1.20929,0.392523,1.41335,0.433031,0.377315,0.458286,0.0757737,0.815017,5
-1.39975,-1.50976,-0.979475,-0.618533,-0.603553,-0.962667,-0.959011,-1.69714,-1.60659,-1.81584,-1.67329,-0.520063,-0.639367,-1.48357,-1.03777,-1.33657,-0.964648,-1.36074,-0.538648,-1.90108,-1.91038,0.15959,0.50504,1.38643,0.170799,0.28834,1.3338,0.809282,1.04393,1.01572,0.637637,0.773941,0.519547,0.87847,0.067549,0.698606,0.30162,0.271762,1.14216,0.987932,0.444583,0.61008,0.267774,0.476742,1.06218,0.162121,1.42533,0.858198,0.00173618,0.451153,0.238159,0.0720482,0.566852,0.966612,0.0290123,0.463781,1.07495,0.691755,1.27739,1.38585,5
-1.62199,-1.79057,-1.76167,-1.15006,-0.635985,-0.833399,-1.73337,-1.43395,-0.717498,-0.689024,-0.657474,-0.82888,-1.65665,-1.66744,-0.810266,-1.61394,-1.50184,-1.70745,-1.41044,-0.810179,1.23459,-0.101822,-0.0327346,0.723806,0.416566,1.11558,-0.0768964,0.826809,0.772363,0.818666,0.693713,1.28923,0.300477,0.240491,0.161119,-0.0231353,0.154533,0.42995,0.375828,1.36366,0.730566,-0.0549089,1.18173,0.637213,0.0981199,0.496211,-0.0463554,0.403854,1.00179,0.360601,1.05235,1.23794,0.449709,1.0854,0.399409,0.952957,1.07498,1.306,1.21137,0.770346,5
-1.31867,-0.273936,-0.95929,-1.64509,-2.08987,-1.19175,-0.355745,-0.570766,-1.21537,-0.863202,-0.370759,-2.05093,-0.473943,-0.0883611,-1.80221,-1.2999,-1.85144,-0.186706,-0.46565,-0.231612,-1.68635,-0.756204,-0.295414,0.412615,0.579961,1.32096,0.853637,0.0823019,0.664112,1.092,1.3297,-0.291088,1.46972,1.35915,-0.398274,0.69922,1.13238,-0.381447,-0.305897,0.414,0.875423,0.966671,0.143334,-0.167878,0.793153,1.17094,-0.224892,-0.146212,0.911146,1.23643,-0.470489,1.224,-0.385653,1.06243,1.17289,1.45439,1.08095,1.06011,0.64301,-0.389621,5
-1.09451,-1.97552,-1.47799,-1.08196,-0.767696,-1.10339,-0.712632,-1.49243,-0.997038,-1.42569,-0.680013,-1.28021,-0.841198,-0.805637,-1.80946,-1.99216,-0.824123,-1.60233,-1.77792,-1.37044,0.349707,1.06929,0.216215,0.77418,0.0757516,0.660454,1.34965,0.376312,-0.0800885,0.907445,1.12668,-0.0787254,0.489512,1.13858,0.270226,0.396818,0.142617,0.156846,1.31567,0.961803,0.532271,0.650482,1.31348,0.154694,0.282829,0.286297,0.0248133,0.983016,0.0451886,0.464963,1.17296,0.874252,1.16962,1.12962,0.860369,-0.0141796,1.09955,1.09586,1.14574,0.221572,5
-1.47192,-0.915036,-1.31423,-1.57603,-0.793508,-1.62302,-0.16244,-0.405183,-0.0441693,-1.27096,-1.47787,-0.404306,-0.890507,-1.11971,-1.49083,-1.20847,-0.965402,-1.65191,-1.60553,-1.68431,-0.696434,-0.657492,-1.38934,-0.153693,-0.621658,-0.167735,0.680625,0.632713,0.0543621,-0.100709,1.19943,1.24685,1.22664,-0.0725804,1.04093,0.689476,0.813087,1.4997,0.576947,0.429359,0.0786231,0.811331,1.40619,0.953521,0.506812,1.58273,0.968217,1.1452,0.519709,0.959039,1.06031,0.699576,0.983241,0.961166,0.556955,-0.18325,0.983731,0.796754,0.801231,0.25379,5
-0.499008,-1.55595,-1.18733,-1.23642,-1.36075,-1.32508,-1.02599,-0.743552,-1.29724,-0.989224,-0.500213,-1.16976,-0.994288,-0.600836,-0.667111,-0.923056,-1.06984,-0.914944,-1.30138,-0.94417,-0.809248,-0.653896,-0.830892,-0.691765,-0.779713,-0.706783,-1.00378,-0.826214,-0.43663,-1.29905,0.601417,1.24861,0.920695,1.10693,0.675659,0.838659,0.765131,1.12614,0.684513,0.959518,1.24103,1.465,1.25251,0.542936,1.39639,0.62118,0.811989,1.0441,1.38633,1.39629,1.46816,1.17803,0.999509,0.954309,0.666804,0.589938,0.398773,0.931353,0.473478,0.598725,5
-1.55788,-1.67981,-1.14548,-1.04219,-0.84421,-1.73958,-1.23127,-1.57453,-1.46504,-1.6519,-1.24984,-1.0274,-1.24785,-1.52627,-0.826351,-1.24798,-1.24289,-1.21102,-1.34581,-1.71409,0.976996,0.596459,0.104686,0.945948,1.16079,0.885647,1.12462,0.0177243,1.02935,0.760474,0.497025,0.915938,0.423855,0.0707557,1.13627,0.935863,0.438209,0.829616,0.388886,0.801033,0.175081,0.157038,0.836896,1.01161,0.839846,0.917685,0.720807,0.941143,0.42103,0.380975,0.0761035,1.01065,0.160746,0.735453,0.868643,0.676724,0.225298,0.618559,1.01898,0.737986,5
-1.55354,-0.57939,-0.628026,-0.956947,-0.565907,-1.36433,-0.61111,-1.14591,-1.22678,-1.6405,-0.997509,-0.90428,-1.81848,-0.559527,-1.27409,-0.754217,-1.78754,-1.49834,-1.78725,-1.51622,-0.566867,-1.15516,-0.955502,-0.95164,1.25484,0.822083,0.775592,0.8883,1.26399,0.850403,0.218228,0.81673,1.24534,0.335081,0.497509,0.490666,1.04098,0.719323,0.490383,1.13316,1.3826,0.872999,1.07204,0.190698,0.881457,0.177802,0.106435,0.417774,0.197292,0.45837,0.411337,0.418429,0.689545,1.36567,0.677609,0.997282,0.481169,0.806149,1.14652,1.20527,5
-0.142876,-1.13405,-1.56971,-1.05778,-1.12126,-1.51238,-0.235281,-0.551449,-0.802139,-1.47137,-0.968057,-1.48556,-2.21365,-0.759124,-1.04654,-1.63233,-0.468772,-1.61373,-1.42768,-0.315753,-0.874066,-1.29829,1.4926,1.0366,1.41306,1.73252,-0.0925921,0.831334,1.38096,-0.0593247,0.521926,0.704222,1.43046,1.68255,0.0940041,0.0330624,0.49201,0.341414,0.81716,0.267428,-0.275763,1.13007,1.54332,-0.256233,0.804917,1.28154,0.486855,0.0996883,0.115356,0.096409,0.43187,0.789322,1.0839,0.551148,-0.202178,0.95043,0.0898684,0.34269,0.048439,0.470804,5
-1.52288,-0.00207832,-0.0893772,-0.74912,-0.753117,-0.523109,-1.45294,0.0137266,-1.48265,-0.11177,-1.2603,-1.12081,-1.18875,-1.30054,-1.427,-1.0299,-0.567682,-0.0488024,0.0469435,-0.93421,-1.50649,-0.417854,-1.03487,-0.632455,-0.207117,-0.638406,-0.727896,-0.56144,0.0154399,-0.0630933,-1.04805,-0.0444063,-0.339573,-0.585293,-0.722052,-0.0692824,-1.21065,1.10951,0.892281,1.4274,0.605056,1.82114,1.02888,1.52284,0.816191,1.64586,0.720299,1.73374,0.795366,1.27469,0.528635,1.25806,1.09493,0.614964,1.6318,1.05459,0.543895,0.461763,1.0082,1.70775,5
-0.0599564,-0.894678,-0.406151,-1.10806,-1.61894,-0.965745,-1.05902,-0.827267,-1.85524,-1.73386,-1.81751,-1.38942,-0.868151,-0.840101,-1.92256,-1.62078,-0.669969,-0.0102541,0.131253,-0.413195,-0.96976,-1.25747,-0.214225,-0.826748,-1.69345,1.51066,0.429717,1.08515,0.523315,0.892631,0.434252,0.0535003,0.493167,0.859652,1.36237,-0.125664,1.6612,0.321046,1.0785,0.531344,0.698913,1.0617,0.497254,0.962856,1.13813,1.15208,-0.101378,0.679304,0.160182,1.42055,1.3475,0.324076,0.124388,0.253976,0.83852,0.704648,0.959504,0.516396,0.159985,0.901844,5
-1.64743,-0.782202,-0.24363,-0.806792,-0.499894,-0.0486219,-1.43944,-0.0447802,-1.67544,-1.54976,-0.557675,-0.292753,-1.41497,-0.612137,-0.836607,-1.23894,-0.486829,-1.37954,-0.240368,-0.748135,-0.283728,-0.267288,-0.0949906,-0.18222,-0.24404,-1.13334,-0.151416,-1.15397,-0.581276,-0.930178,-0.629255,-0.0327467,-1.55749,-1.0183,-0.353585,0.88169,0.266411,0.250126,0.51043,0.773967,1.16114,1.3782,1.40019,1.03349,0.429005,0.729985,1.30014,1.81491,1.70319,1.45739,0.434711,1.44656,0.246963,0.2886,0.733403,1.65246,1.49147,0.956744,1.44713,1.37145,5
-1.21415,-0.614205,-0.627354,-1.05002,-0.977334,-0.114246,-1.2273,-0.636274,-0.138638,-0.771912,-1.1715,-0.434894,-0.607902,-1.62859,-1.13692,-0.354081,-1.50227,-0.421807,-1.21245,-0.653961,-1.39256,-0.590324,-0.151617,-1.1603,-0.429551,-1.86636,-0.99866,-1.85726,1.56875,0.343666,-0.0669478,0.223376,1.70656,-0.00820463,0.15229,0.302439,0.849773,1.51278,0.0076698,0.442459,1.56205,0.816336,0.0362747,1.6213,1.52951,0.18949,0.81787,1.20875,1.06567,-0.00756965,0.166166,0.694111,0.660612,1.58337,1.35969,0.794716,0.980857,1.03119,0.556367,1.24106,5
-1.30013,-1.82182,-0.34888,-0.828633,-0.921103,-0.0819242,-0.510115,-1.09368,-0.463319,-0.0928085,-0.0663358,-0.504073,-0.808694,-0.837596,-1.80725,-1.64816,-1.09221,-1.78506,-0.981228,-1.74448,-0.646614,-1.44956,-0.483412,-1.41744,-0.191612,-0.0662743,-0.748907,-0.56409,0.714594,0.994556,0.246879,0.629687,1.4875,0.843314,-0.0320073,1.15307,0.990989,0.560308,-0.0621542,0.271153,0.732826,1.61005,0.923362,1.47626,1.53125,0.025012,-0.057573,0.0976659,-0.0229064,0.0248429,1.43337,0.897443,0.623538,0.802544,1.63314,1.3458,1.64535,0.00514978,0.562906,1.21748,5
-1.27356,-1.10292,-0.795002,-1.04988,-1.04386,-0.403961,-1.57079,-0.711586,-0.596454,-1.1236,-0.711716,-1.09227,-0.935442,-1.06588,-1.64832,-0.663257,-0.914282,-1.72857,-0.750525,-1.34551,-1.1213,-1.43191,-0.675805,-1.60371,-1.73701,0.844907,1.05032,1.10289,0.474814,1.28864,0.288425,0.731117,1.0704,1.01961,0.919757,0.408141,1.28305,0.704113,1.0681,0.433142,1.3178,-0.0371911,0.454384,0.932517,0.802068,0.603743,0.799087,0.120816,1.34345,1.25211,0.844471,0.196349,0.362839,1.14248,0.749851,0.712255,1.23377,0.358515,0.132067,1.08831,5
-0.524523,-1.06982,-0.353919,-0.679476,-0.321356,-1.20389,-0.242031,-0.84101,-0.981405,-0.701989,-1.55807,-0.997169,-0.643848,-0.599003,-0.603712,-1.14377,-0.755815,-1.0625,-0.296781,-0.569245,-0.342415,-1.46577,-0.292646,-0.881438,-0.315395,-1.52729,-1.53036,-1.01281,-0.661764,-0.763928,-0.925011,-1.44959,-1.14571,1.04298,0.586673,1.64862,1.43537,1.23878,1.10898,0.462672,0.855171,1.32939,0.525354,1.30871,1.12996,1.26352,0.685029,1.0095,1.28935,0.883926,1.09669,0.539304,0.58842,0.638358,1.03189,0.916242,1.50765,1.5628,1.10145,0.676668,5
-0.145219,-0.960754,-0.332139,-1.15949,-0.807464,-1.03851,0.115904,-1.39992,-0.54891,-0.878304,-0.19728,-0.174854,-0.966834,-0.692164,-1.0019,-1.24302,-0.553847,-0.787219,-0.262887,-0.291298,-0.607347,-0.631306,-0.0184037,-0.401311,-0.715289,-0.0526399,-0.960108,-1.39759,-1.37162,-0.0948803,-1.28427,-0.663175,-1.3273,-0.239224,0.0337107,-0.110781,-0.755754,-0.846934,-0.563089,1.67771,0.840138,0.858514,0.789692,1.67519,0.733475,0.917341,1.58914,0.626031,1.56888,1.75912,1.40413,0.714413,0.847645,1.14596,1.34623,1.65103,0.823484,1.91942,0.505014,1.94086,5
-0.762539,-1.45857,-1.02608,-0.897122,-1.74154,-1.26528,-1.68868,-0.919007,-1.23683,-0.926024,-1.70566,-1.29886,-1.57462,-0.771026,-1.0323,-1.1873,-1.45363,-0.798869,-0.879687,-1.36715,-0.731562,-1.61688,-0.738692,0.704522,0.215022,1.1171,0.459695,0.800432,0.400576,0.804624,0.618988,0.32206,0.187744,0.207666,1.16373,1.21172,1.00889,1.06888,0.38235,1.14562,0.684302,0.90932,1.24029,0.31459,0.433814,1.20115,0.616008,1.10778,1.03477,1.12215,0.773914,0.429478,1.30027,0.420909,0.923426,0.958636,0.307388,0.922563,0.274264,0.283274,5
-1.19112,-0.719043,-0.130911,-0.456122,-0.868518,-0.424462,-0.596147,-0.671961,-0.447805,-1.1471,-1.15717,-1.263,-0.313957,-0.363434,-0.464311,-0.0907441,-0.159248,-1.54284,-1.15866,-1.42205,-0.417635,-1.2246,-0.9426,-0.383072,-1.2058,-0.432141,-1.05559,-1.01607,-0.063656,-1.29774,-0.88226,-0.847046,-1.28165,-1.111,1.63951,0.633452,0.604186,0.56705,0.504991,0.55811,0.458647,0.828151,1.05332,1.69782,0.529302,0.589643,1.16889,0.591553,1.54443,1.346,1.42167,1.05857,0.744479,1.3705,0.994169,1.32275,1.58526,1.27832,1.10674,1.55195,5
-1.68435,-0.725748,-1.2124,-0.908255,-1.53622,-1.40871,-0.963952,-0.805454,-0.6307,-1.43883,-1.51326,-0.794775,-1.58517,-1.41022,-1.59323,-1.48153,-1.71903,-1.50603,-1.67649,-1.13156,-1.13347,1.0066,0.175278,0.793235,0.860178,1.06764,1.06139,0.859849,1.09134,0.76802,0.118904,0.188672,1.0628,0.587323,0.834597,0.496947,0.346302,0.291775,0.214418,0.399549,0.643971,0.484695,0.772189,0.836782,0.643834,1.12512,0.80918,0.817848,0.125752,0.899428,0.837523,0.84182,0.837587,0.780783,0.740153,1.10363,1.01348,0.259409,0.216265,0.845111,5
-1.25622,-0.419748,-0.440731,-1.10354,-0.10625,-0.849938,-1.14121,-0.592463,-0.094676,-1.29644,-0.322303,-0.312645,-0.392235,-1.00392,-1.1124,-1.24957,-0.348773,-1.14158,-0.301819,-0.544965,-0.306353,-0.147207,-0.775381,-1.08755,-1.30118,-0.588756,-0.306183,-0.629509,-0.713724,-0.901097,-1.16981,-0.28554,-0.703783,-0.601124,-1.14912,-0.655865,-0.572942,-0.523155,1.10319,1.06693,1.14066,1.18373,1.83038,1.72348,1.1133,0.897747,1.05627,0.78136,1.38438,1.14586,1.93683,0.663715,0.615559,1.10818,1.65709,1.76724,0.617351,0.674246,1.63623,1.34596,5
-1.25627,-0.53893,-0.272205,-0.106799,-0.979259,-0.911223,-0.297858,-0.410164,-1.4861,-1.44804,-1.55419,-1.315,-0.851874,-0.067823,-0.454626,-0.35474,-0.328623,-1.36081,-0.910564,-0.324685,-1.53608,-0.743015,-1.08967,-1.43272,-0.299936,-0.417419,-1.2641,-0.0853164,-0.973811,-1.16748,-0.271818,-0.0864009,-1.28993,1.40198,1.47603,0.772155,0.53857,0.227473,1.15252,0.543502,1.09909,0.770219,1.28953,0.592768,0.945101,0.234109,1.17357,1.62575,1.48581,0.124217,1.61827,1.52724,1.09984,0.465421,0.753616,1.19571,1.12782,1.43939,0.183488,1.02428,5
-1.39498,-1.40054,-1.54919,-1.2661,-1.70494,-0.700202,-0.74421,-1.24842,-1.42511,-0.781025,-1.20262,-1.12718,-1.65103,-0.599486,-1.37906,-1.07912,-0.851492,-1.59006,-1.65542,-1.65099,-1.21027,0.398698,1.0531,0.743147,0.604318,0.0860676,1.1198,0.655962,1.18233,0.914274,0.954014,1.15357,0.728979,0.142821,1.22474,0.291347,0.0987226,1.24531,0.102785,0.377177,1.22152,1.31334,1.0931,0.394601,1.24723,1.26181,0.392518,0.549692,0.986402,0.534647,0.204913,0.155772,0.472624,0.31842,0.640712,0.880383,0.347213,0.243617,0.198904,0.676868,5
-1.29864,-1.77086,-0.312845,-1.44444,-2.29627,-0.326224,-0.85816,-0.296928,-1.59196,-2.15248,-1.18528,-0.297308,-1.61129,-1.44444,-0.792042,-1.65694,-0.413007,-0.677931,-1.2571,-0.665259,-0.858868,-0.496821,0.877672,-0.137328,1.51245,-0.258603,-0.420327,1.19268,0.430361,0.304839,0.278219,0.601337,0.76344,0.64655,0.0216675,1.30844,0.407677,-0.00831893,0.58416,0.683062,0.221733,1.28714,0.445138,1.0602,0.91831,1.05277,0.568381,-0.0651845,1.58269,1.35644,-0.104182,0.624539,1.18089,0.355058,1.13405,0.361773,1.30603,-0.104303,0.67374,1.06191,5
